corridor,month,density_pct,cluster_label,slab,intensity,dominant_model,all_models
Houston -> Dallas,Jan,11.9,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Dallas,Feb,12.7,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Houston -> Dallas,Mar,8.73,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> Dallas,Apr,11.9,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Dallas,May,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Dallas,Jun,3.17,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> Dallas,Jul,3.17,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> Dallas,Aug,2.38,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> Dallas,Sep,5.56,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> Dallas,Oct,3.97,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> Dallas,Nov,11.9,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Dallas,Dec,13.49,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Houston -> LA Basin,Jan,15.05,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
Houston -> LA Basin,Feb,9.14,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> LA Basin,Mar,8.6,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> LA Basin,Apr,10.75,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> LA Basin,May,9.68,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> LA Basin,Jun,4.3,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> LA Basin,Jul,2.69,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> LA Basin,Aug,4.3,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> LA Basin,Sep,4.3,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> LA Basin,Oct,14.52,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Houston -> LA Basin,Nov,6.45,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> LA Basin,Dec,10.22,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Jan,9.76,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Feb,10.73,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Mar,9.27,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Apr,11.71,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Phoenix Valley,May,12.2,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Jun,5.85,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Jul,5.37,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Aug,5.85,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Sep,5.85,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Oct,6.34,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Nov,10.24,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> Phoenix Valley,Dec,6.83,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> San Antonio,Jan,16.46,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
Houston -> San Antonio,Feb,10.13,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> San Antonio,Mar,11.39,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> San Antonio,Apr,8.86,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> San Antonio,May,13.92,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Houston -> San Antonio,Jun,2.53,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> San Antonio,Jul,3.8,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> San Antonio,Aug,2.53,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> San Antonio,Sep,2.53,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Houston -> San Antonio,Oct,6.33,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> San Antonio,Nov,12.66,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Houston -> San Antonio,Dec,8.86,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> South Florida,Jan,12.76,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Houston -> South Florida,Feb,9.48,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> South Florida,Mar,8.28,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> South Florida,Apr,10.0,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> South Florida,May,11.03,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Houston -> South Florida,Jun,5.34,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> South Florida,Jul,6.38,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> South Florida,Aug,5.86,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> South Florida,Sep,5.34,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Houston -> South Florida,Oct,7.24,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> South Florida,Nov,8.79,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Houston -> South Florida,Dec,9.48,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Atlanta,Jan,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Atlanta,Feb,4.44,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Atlanta,Mar,4.44,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Atlanta,Apr,15.56,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> Atlanta,May,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Atlanta,Jun,2.22,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Atlanta,Jul,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Atlanta,Aug,2.22,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Atlanta,Sep,15.56,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> Atlanta,Oct,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Atlanta,Nov,15.56,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> Atlanta,Dec,6.67,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Bay Area,Jan,12.35,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
LA Basin -> Bay Area,Feb,16.05,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> Bay Area,Mar,19.75,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> Bay Area,Apr,4.94,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Bay Area,May,8.64,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Bay Area,Jun,1.23,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Bay Area,Jul,2.47,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Bay Area,Aug,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Bay Area,Sep,4.94,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Bay Area,Oct,6.17,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Bay Area,Nov,7.41,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Bay Area,Dec,12.35,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
LA Basin -> Houston,Jan,11.72,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Houston,Feb,10.46,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Houston,Mar,7.53,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Houston,Apr,9.62,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Houston,May,10.04,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Houston,Jun,3.77,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Houston,Jul,3.35,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Houston,Aug,2.93,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Houston,Sep,7.95,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Houston,Oct,10.46,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Houston,Nov,9.21,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Houston,Dec,12.97,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
LA Basin -> North Florida,Jan,24.0,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> North Florida,Feb,32.0,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> North Florida,Mar,8.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> North Florida,Apr,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> North Florida,May,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> North Florida,Jun,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> North Florida,Jul,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> North Florida,Aug,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> North Florida,Sep,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> North Florida,Oct,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> North Florida,Nov,12.0,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
LA Basin -> North Florida,Dec,8.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> South Florida,Jan,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> South Florida,Feb,7.41,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> South Florida,Mar,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> South Florida,Apr,25.93,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
LA Basin -> South Florida,May,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> South Florida,Jun,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> South Florida,Jul,7.41,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> South Florida,Aug,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> South Florida,Sep,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> South Florida,Oct,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> South Florida,Nov,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
LA Basin -> South Florida,Dec,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Jan,10.68,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Feb,9.83,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Mar,10.26,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Apr,5.98,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,May,5.98,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Jun,5.56,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Jul,4.27,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Aug,2.56,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Sep,8.97,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Oct,13.25,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Nov,9.83,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Phoenix Valley,Dec,12.82,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> South Florida,Jan,12.55,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> South Florida,Feb,11.81,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> South Florida,Mar,12.55,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> South Florida,Apr,8.49,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> South Florida,May,6.27,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> South Florida,Jun,4.8,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> South Florida,Jul,4.06,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> South Florida,Aug,4.8,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> South Florida,Sep,4.8,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> South Florida,Oct,10.7,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> South Florida,Nov,11.44,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> South Florida,Dec,7.75,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Atlanta,Jan,4.76,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Nashville -> Atlanta,Feb,14.29,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Nashville -> Atlanta,Mar,9.52,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Atlanta,Apr,14.29,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Nashville -> Atlanta,May,14.29,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Nashville -> Atlanta,Jun,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> Atlanta,Jul,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> Atlanta,Aug,4.76,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Nashville -> Atlanta,Sep,9.52,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Atlanta,Oct,14.29,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Nashville -> Atlanta,Nov,9.52,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Atlanta,Dec,4.76,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Nashville -> South Florida,Jan,11.01,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> South Florida,Feb,10.12,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> South Florida,Mar,11.01,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> South Florida,Apr,9.97,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> South Florida,May,9.38,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> South Florida,Jun,5.06,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Nashville -> South Florida,Jul,4.02,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Nashville -> South Florida,Aug,5.36,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Nashville -> South Florida,Sep,4.61,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
Nashville -> South Florida,Oct,7.59,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
Nashville -> South Florida,Nov,9.97,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> South Florida,Dec,11.9,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> St. Louis,Jan,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> St. Louis,Feb,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
Nashville -> St. Louis,Mar,18.52,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
Nashville -> St. Louis,Apr,14.81,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Nashville -> St. Louis,May,14.81,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Nashville -> St. Louis,Jun,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> St. Louis,Jul,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> St. Louis,Aug,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> St. Louis,Sep,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> St. Louis,Oct,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
Nashville -> St. Louis,Nov,25.93,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
Nashville -> St. Louis,Dec,3.7,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
New York City -> Pittsburgh,Jan,10.0,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> Pittsburgh,Feb,16.0,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
New York City -> Pittsburgh,Mar,8.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
New York City -> Pittsburgh,Apr,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
New York City -> Pittsburgh,May,8.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
New York City -> Pittsburgh,Jun,6.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
New York City -> Pittsburgh,Jul,10.0,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> Pittsburgh,Aug,6.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
New York City -> Pittsburgh,Sep,2.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
New York City -> Pittsburgh,Oct,14.0,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
New York City -> Pittsburgh,Nov,6.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
New York City -> Pittsburgh,Dec,10.0,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> South Florida,Jan,10.44,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> South Florida,Feb,9.79,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> South Florida,Mar,11.63,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> South Florida,Apr,9.46,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> South Florida,May,7.84,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
New York City -> South Florida,Jun,5.52,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
New York City -> South Florida,Jul,2.97,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
New York City -> South Florida,Aug,4.06,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
New York City -> South Florida,Sep,4.54,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
New York City -> South Florida,Oct,9.25,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> South Florida,Nov,11.25,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
New York City -> South Florida,Dec,13.25,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
North Florida -> Atlanta,Jan,18.0,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
North Florida -> Atlanta,Feb,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Atlanta,Mar,16.0,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
North Florida -> Atlanta,Apr,2.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
North Florida -> Atlanta,May,20.0,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
North Florida -> Atlanta,Jun,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Atlanta,Jul,6.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Atlanta,Aug,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Atlanta,Sep,6.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Atlanta,Oct,4.0,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Atlanta,Nov,6.0,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Atlanta,Dec,10.0,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Charlotte,Jan,3.17,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
North Florida -> Charlotte,Feb,9.52,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Charlotte,Mar,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Charlotte,Apr,11.11,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Charlotte,May,9.52,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Charlotte,Jun,6.35,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Charlotte,Jul,12.7,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
North Florida -> Charlotte,Aug,3.17,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
North Florida -> Charlotte,Sep,1.59,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
North Florida -> Charlotte,Oct,6.35,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Charlotte,Nov,9.52,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Charlotte,Dec,15.87,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
North Florida -> DMV,Jan,7.62,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> DMV,Feb,9.15,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> DMV,Mar,11.59,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> DMV,Apr,10.37,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> DMV,May,7.93,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> DMV,Jun,7.93,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> DMV,Jul,3.35,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
North Florida -> DMV,Aug,4.88,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> DMV,Sep,7.62,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> DMV,Oct,10.98,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> DMV,Nov,9.45,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> DMV,Dec,9.15,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Houston,Jan,10.76,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Houston,Feb,11.02,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Houston,Mar,12.6,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
North Florida -> Houston,Apr,7.87,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Houston,May,10.24,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Houston,Jun,3.67,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
North Florida -> Houston,Jul,4.2,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Houston,Aug,3.15,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
North Florida -> Houston,Sep,4.2,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Houston,Oct,9.97,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Houston,Nov,12.07,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
North Florida -> Houston,Dec,10.24,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Nashville,Jan,9.76,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Nashville,Feb,7.07,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Nashville,Mar,10.44,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Nashville,Apr,7.07,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Nashville,May,11.78,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Nashville,Jun,6.06,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Nashville,Jul,4.38,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Nashville,Aug,5.39,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> Nashville,Sep,6.73,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> Nashville,Oct,11.78,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Nashville,Nov,10.77,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> Nashville,Dec,8.75,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> San Antonio,Jan,12.9,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
North Florida -> San Antonio,Feb,8.29,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> San Antonio,Mar,9.68,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
North Florida -> San Antonio,Apr,15.21,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
North Florida -> San Antonio,May,6.45,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
North Florida -> San Antonio,Jun,5.53,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> San Antonio,Jul,4.61,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
North Florida -> San Antonio,Aug,4.15,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
