corridor,month,density_pct,cluster_label
Bay Area -> Seattle,Oct,9.85,multi-peak-directional
Bay Area -> Seattle,Nov,7.85,multi-peak-directional
Bay Area -> Seattle,Dec,8.18,multi-peak-directional
Boston -> Denver,Jan,9.38,multi-peak-directional
Boston -> Denver,Feb,6.25,multi-peak-directional
Boston -> Denver,Mar,9.38,multi-peak-directional
Boston -> Denver,Apr,6.25,multi-peak-directional
Boston -> Denver,May,15.62,multi-peak-directional
Boston -> Denver,Jun,15.62,multi-peak-directional
Boston -> Denver,Jul,9.38,multi-peak-directional
Boston -> Denver,Aug,6.25,multi-peak-directional
Boston -> Denver,Sep,0.0,multi-peak-directional
Boston -> Denver,Oct,3.12,multi-peak-directional
Boston -> Denver,Nov,12.5,multi-peak-directional
Boston -> Denver,Dec,6.25,multi-peak-directional
Boston -> North Florida,Jan,6.83,multi-peak-directional
Boston -> North Florida,Feb,4.42,multi-peak-directional
Boston -> North Florida,Mar,7.23,multi-peak-directional
Boston -> North Florida,Apr,9.24,multi-peak-directional
Boston -> North Florida,May,9.24,multi-peak-directional
Boston -> North Florida,Jun,7.23,multi-peak-directional
Boston -> North Florida,Jul,8.84,multi-peak-directional
Boston -> North Florida,Aug,5.22,multi-peak-directional
Boston -> North Florida,Sep,10.84,multi-peak-directional
Boston -> North Florida,Oct,16.06,multi-peak-directional
Boston -> North Florida,Nov,7.23,multi-peak-directional
Boston -> North Florida,Dec,7.63,multi-peak-directional
Boston -> South Florida,Jan,8.09,multi-peak-directional
Boston -> South Florida,Feb,10.01,multi-peak-directional
Boston -> South Florida,Mar,7.82,multi-peak-directional
Boston -> South Florida,Apr,7.54,multi-peak-directional
Boston -> South Florida,May,7.54,multi-peak-directional
Boston -> South Florida,Jun,4.25,multi-peak-directional
Boston -> South Florida,Jul,4.94,multi-peak-directional
Boston -> South Florida,Aug,6.31,multi-peak-directional
Boston -> South Florida,Sep,8.23,multi-peak-directional
Boston -> South Florida,Oct,14.4,multi-peak-directional
Boston -> South Florida,Nov,9.74,multi-peak-directional
Boston -> South Florida,Dec,11.11,multi-peak-directional
Charlotte -> Chicago,Jan,3.5,multi-peak-directional
Charlotte -> Chicago,Feb,7.01,multi-peak-directional
Charlotte -> Chicago,Mar,8.09,multi-peak-directional
Charlotte -> Chicago,Apr,8.89,multi-peak-directional
Charlotte -> Chicago,May,7.55,multi-peak-directional
Charlotte -> Chicago,Jun,5.66,multi-peak-directional
Charlotte -> Chicago,Jul,7.01,multi-peak-directional
Charlotte -> Chicago,Aug,8.36,multi-peak-directional
Charlotte -> Chicago,Sep,9.97,multi-peak-directional
Charlotte -> Chicago,Oct,10.78,multi-peak-directional
Charlotte -> Chicago,Nov,12.94,multi-peak-directional
Charlotte -> Chicago,Dec,10.24,multi-peak-directional
Charlotte -> Dallas,Jan,3.64,multi-peak-directional
Charlotte -> Dallas,Feb,7.0,multi-peak-directional
Charlotte -> Dallas,Mar,7.84,multi-peak-directional
Charlotte -> Dallas,Apr,11.2,multi-peak-directional
Charlotte -> Dallas,May,12.04,multi-peak-directional
Charlotte -> Dallas,Jun,5.88,multi-peak-directional
Charlotte -> Dallas,Jul,8.68,multi-peak-directional
Charlotte -> Dallas,Aug,8.68,multi-peak-directional
Charlotte -> Dallas,Sep,10.64,multi-peak-directional
Charlotte -> Dallas,Oct,8.96,multi-peak-directional
Charlotte -> Dallas,Nov,7.0,multi-peak-directional
Charlotte -> Dallas,Dec,8.4,multi-peak-directional
Charlotte -> Houston,Jan,7.12,multi-peak-directional
Charlotte -> Houston,Feb,7.8,multi-peak-directional
Charlotte -> Houston,Mar,7.8,multi-peak-directional
Charlotte -> Houston,Apr,6.44,multi-peak-directional
Charlotte -> Houston,May,9.15,multi-peak-directional
Charlotte -> Houston,Jun,8.47,multi-peak-directional
Charlotte -> Houston,Jul,9.15,multi-peak-directional
Charlotte -> Houston,Aug,10.51,multi-peak-directional
Charlotte -> Houston,Sep,6.78,multi-peak-directional
Charlotte -> Houston,Oct,10.51,multi-peak-directional
Charlotte -> Houston,Nov,9.83,multi-peak-directional
Charlotte -> Houston,Dec,6.44,multi-peak-directional
Charlotte -> San Antonio,Jan,8.16,multi-peak-directional
Charlotte -> San Antonio,Feb,3.06,multi-peak-directional
Charlotte -> San Antonio,Mar,4.08,multi-peak-directional
Charlotte -> San Antonio,Apr,16.33,multi-peak-directional
Charlotte -> San Antonio,May,8.16,multi-peak-directional
Charlotte -> San Antonio,Jun,11.22,multi-peak-directional
Charlotte -> San Antonio,Jul,7.14,multi-peak-directional
Charlotte -> San Antonio,Aug,6.12,multi-peak-directional
Charlotte -> San Antonio,Sep,8.16,multi-peak-directional
Charlotte -> San Antonio,Oct,11.22,multi-peak-directional
Charlotte -> San Antonio,Nov,10.2,multi-peak-directional
Charlotte -> San Antonio,Dec,6.12,multi-peak-directional
Charlotte -> St. Louis,Jan,4.71,multi-peak-directional
Charlotte -> St. Louis,Feb,8.33,multi-peak-directional
Charlotte -> St. Louis,Mar,6.88,multi-peak-directional
Charlotte -> St. Louis,Apr,11.59,multi-peak-directional
Charlotte -> St. Louis,May,6.52,multi-peak-directional
Charlotte -> St. Louis,Jun,7.97,multi-peak-directional
Charlotte -> St. Louis,Jul,6.52,multi-peak-directional
Charlotte -> St. Louis,Aug,6.16,multi-peak-directional
Charlotte -> St. Louis,Sep,11.96,multi-peak-directional
Charlotte -> St. Louis,Oct,13.04,multi-peak-directional
Charlotte -> St. Louis,Nov,7.97,multi-peak-directional
Charlotte -> St. Louis,Dec,8.33,multi-peak-directional
Chicago -> Atlanta,Jan,6.19,multi-peak-directional
Chicago -> Atlanta,Feb,5.71,multi-peak-directional
Chicago -> Atlanta,Mar,7.62,multi-peak-directional
Chicago -> Atlanta,Apr,10.0,multi-peak-directional
Chicago -> Atlanta,May,14.29,multi-peak-directional
Chicago -> Atlanta,Jun,7.14,multi-peak-directional
Chicago -> Atlanta,Jul,11.9,multi-peak-directional
Chicago -> Atlanta,Aug,9.52,multi-peak-directional
Chicago -> Atlanta,Sep,10.0,multi-peak-directional
Chicago -> Atlanta,Oct,6.67,multi-peak-directional
Chicago -> Atlanta,Nov,6.19,multi-peak-directional
Chicago -> Atlanta,Dec,4.76,multi-peak-directional
Chicago -> Dallas,Jan,5.65,multi-peak-directional
Chicago -> Dallas,Feb,6.49,multi-peak-directional
Chicago -> Dallas,Mar,9.21,multi-peak-directional
Chicago -> Dallas,Apr,8.79,multi-peak-directional
Chicago -> Dallas,May,7.74,multi-peak-directional
Chicago -> Dallas,Jun,11.72,multi-peak-directional
Chicago -> Dallas,Jul,8.16,multi-peak-directional
Chicago -> Dallas,Aug,5.65,multi-peak-directional
Chicago -> Dallas,Sep,9.21,multi-peak-directional
Chicago -> Dallas,Oct,8.58,multi-peak-directional
Chicago -> Dallas,Nov,10.46,multi-peak-directional
Chicago -> Dallas,Dec,8.37,multi-peak-directional
Chicago -> Denver,Jan,10.01,multi-peak-directional
Chicago -> Denver,Feb,7.53,multi-peak-directional
Chicago -> Denver,Mar,9.58,multi-peak-directional
Chicago -> Denver,Apr,5.71,multi-peak-directional
Chicago -> Denver,May,5.17,multi-peak-directional
Chicago -> Denver,Jun,9.26,multi-peak-directional
Chicago -> Denver,Jul,7.64,multi-peak-directional
Chicago -> Denver,Aug,10.23,multi-peak-directional
Chicago -> Denver,Sep,10.33,multi-peak-directional
Chicago -> Denver,Oct,8.29,multi-peak-directional
Chicago -> Denver,Nov,7.75,multi-peak-directional
Chicago -> Denver,Dec,8.5,multi-peak-directional
Chicago -> Nashville,Jan,7.14,multi-peak-directional
Chicago -> Nashville,Feb,3.57,multi-peak-directional
Chicago -> Nashville,Mar,7.14,multi-peak-directional
Chicago -> Nashville,Apr,10.71,multi-peak-directional
Chicago -> Nashville,May,14.29,multi-peak-directional
Chicago -> Nashville,Jun,5.36,multi-peak-directional
Chicago -> Nashville,Jul,12.5,multi-peak-directional
Chicago -> Nashville,Aug,7.14,multi-peak-directional
Chicago -> Nashville,Sep,5.36,multi-peak-directional
Chicago -> Nashville,Oct,3.57,multi-peak-directional
Chicago -> Nashville,Nov,16.07,multi-peak-directional
Chicago -> Nashville,Dec,7.14,multi-peak-directional
Chicago -> North Florida,Jan,8.67,multi-peak-directional
Chicago -> North Florida,Feb,7.82,multi-peak-directional
Chicago -> North Florida,Mar,6.77,multi-peak-directional
Chicago -> North Florida,Apr,7.82,multi-peak-directional
Chicago -> North Florida,May,9.09,multi-peak-directional
Chicago -> North Florida,Jun,6.55,multi-peak-directional
Chicago -> North Florida,Jul,5.5,multi-peak-directional
Chicago -> North Florida,Aug,7.4,multi-peak-directional
Chicago -> North Florida,Sep,7.61,multi-peak-directional
Chicago -> North Florida,Oct,12.26,multi-peak-directional
Chicago -> North Florida,Nov,10.36,multi-peak-directional
Chicago -> North Florida,Dec,10.15,multi-peak-directional
Chicago -> Phoenix Valley,Jan,9.42,multi-peak-directional
Chicago -> Phoenix Valley,Feb,8.7,multi-peak-directional
Chicago -> Phoenix Valley,Mar,7.97,multi-peak-directional
Chicago -> Phoenix Valley,Apr,9.42,multi-peak-directional
Chicago -> Phoenix Valley,May,6.52,multi-peak-directional
Chicago -> Phoenix Valley,Jun,6.52,multi-peak-directional
Chicago -> Phoenix Valley,Jul,3.62,multi-peak-directional
Chicago -> Phoenix Valley,Aug,12.32,multi-peak-directional
Chicago -> Phoenix Valley,Sep,7.97,multi-peak-directional
Chicago -> Phoenix Valley,Oct,13.04,multi-peak-directional
Chicago -> Phoenix Valley,Nov,9.42,multi-peak-directional
Chicago -> Phoenix Valley,Dec,5.07,multi-peak-directional
Chicago -> San Antonio,Jan,4.19,multi-peak-directional
Chicago -> San Antonio,Feb,5.99,multi-peak-directional
Chicago -> San Antonio,Mar,8.98,multi-peak-directional
Chicago -> San Antonio,Apr,10.78,multi-peak-directional
Chicago -> San Antonio,May,7.19,multi-peak-directional
Chicago -> San Antonio,Jun,8.38,multi-peak-directional
Chicago -> San Antonio,Jul,8.38,multi-peak-directional
Chicago -> San Antonio,Aug,9.58,multi-peak-directional
Chicago -> San Antonio,Sep,7.78,multi-peak-directional
Chicago -> San Antonio,Oct,14.37,multi-peak-directional
Chicago -> San Antonio,Nov,8.98,multi-peak-directional
Chicago -> San Antonio,Dec,5.39,multi-peak-directional
Chicago -> St. Louis,Jan,6.52,multi-peak-directional
Chicago -> St. Louis,Feb,9.78,multi-peak-directional
Chicago -> St. Louis,Mar,5.43,multi-peak-directional
Chicago -> St. Louis,Apr,8.7,multi-peak-directional
Chicago -> St. Louis,May,9.78,multi-peak-directional
Chicago -> St. Louis,Jun,14.13,multi-peak-directional
Chicago -> St. Louis,Jul,7.61,multi-peak-directional
Chicago -> St. Louis,Aug,6.52,multi-peak-directional
Chicago -> St. Louis,Sep,3.26,multi-peak-directional
Chicago -> St. Louis,Oct,3.26,multi-peak-directional
Chicago -> St. Louis,Nov,14.13,multi-peak-directional
Chicago -> St. Louis,Dec,10.87,multi-peak-directional
DMV -> Chicago,Jan,6.84,multi-peak-directional
DMV -> Chicago,Feb,8.16,multi-peak-directional
DMV -> Chicago,Mar,6.05,multi-peak-directional
DMV -> Chicago,Apr,7.63,multi-peak-directional
DMV -> Chicago,May,7.63,multi-peak-directional
DMV -> Chicago,Jun,11.84,multi-peak-directional
DMV -> Chicago,Jul,8.42,multi-peak-directional
DMV -> Chicago,Aug,7.37,multi-peak-directional
DMV -> Chicago,Sep,7.89,multi-peak-directional
DMV -> Chicago,Oct,11.32,multi-peak-directional
DMV -> Chicago,Nov,6.32,multi-peak-directional
DMV -> Chicago,Dec,10.53,multi-peak-directional
DMV -> Dallas,Jan,5.05,multi-peak-directional
DMV -> Dallas,Feb,5.05,multi-peak-directional
DMV -> Dallas,Mar,10.1,multi-peak-directional
DMV -> Dallas,Apr,11.62,multi-peak-directional
DMV -> Dallas,May,10.61,multi-peak-directional
DMV -> Dallas,Jun,5.56,multi-peak-directional
DMV -> Dallas,Jul,6.57,multi-peak-directional
DMV -> Dallas,Aug,5.56,multi-peak-directional
DMV -> Dallas,Sep,10.1,multi-peak-directional
DMV -> Dallas,Oct,10.1,multi-peak-directional
DMV -> Dallas,Nov,7.58,multi-peak-directional
DMV -> Dallas,Dec,12.12,multi-peak-directional
DMV -> Denver,Jan,12.12,multi-peak-directional
DMV -> Denver,Feb,0.0,multi-peak-directional
DMV -> Denver,Mar,9.09,multi-peak-directional
DMV -> Denver,Apr,15.15,multi-peak-directional
DMV -> Denver,May,12.12,multi-peak-directional
DMV -> Denver,Jun,9.09,multi-peak-directional
DMV -> Denver,Jul,6.06,multi-peak-directional
DMV -> Denver,Aug,9.09,multi-peak-directional
DMV -> Denver,Sep,6.06,multi-peak-directional
DMV -> Denver,Oct,6.06,multi-peak-directional
DMV -> Denver,Nov,3.03,multi-peak-directional
DMV -> Denver,Dec,12.12,multi-peak-directional
DMV -> Houston,Jan,3.28,multi-peak-directional
DMV -> Houston,Feb,12.3,multi-peak-directional
DMV -> Houston,Mar,6.56,multi-peak-directional
DMV -> Houston,Apr,10.66,multi-peak-directional
DMV -> Houston,May,13.11,multi-peak-directional
DMV -> Houston,Jun,8.2,multi-peak-directional
DMV -> Houston,Jul,5.74,multi-peak-directional
DMV -> Houston,Aug,7.38,multi-peak-directional
DMV -> Houston,Sep,6.56,multi-peak-directional
DMV -> Houston,Oct,11.48,multi-peak-directional
DMV -> Houston,Nov,8.2,multi-peak-directional
DMV -> Houston,Dec,6.56,multi-peak-directional
DMV -> St. Louis,Jan,8.71,multi-peak-directional
DMV -> St. Louis,Feb,6.22,multi-peak-directional
DMV -> St. Louis,Mar,10.79,multi-peak-directional
DMV -> St. Louis,Apr,7.05,multi-peak-directional
DMV -> St. Louis,May,12.86,multi-peak-directional
DMV -> St. Louis,Jun,8.3,multi-peak-directional
DMV -> St. Louis,Jul,5.39,multi-peak-directional
DMV -> St. Louis,Aug,5.81,multi-peak-directional
DMV -> St. Louis,Sep,7.47,multi-peak-directional
DMV -> St. Louis,Oct,14.11,multi-peak-directional
DMV -> St. Louis,Nov,6.22,multi-peak-directional
DMV -> St. Louis,Dec,7.05,multi-peak-directional
Dallas -> Atlanta,Jan,4.32,multi-peak-directional
Dallas -> Atlanta,Feb,6.34,multi-peak-directional
Dallas -> Atlanta,Mar,6.63,multi-peak-directional
Dallas -> Atlanta,Apr,10.95,multi-peak-directional
Dallas -> Atlanta,May,9.22,multi-peak-directional
Dallas -> Atlanta,Jun,8.07,multi-peak-directional
Dallas -> Atlanta,Jul,8.65,multi-peak-directional
Dallas -> Atlanta,Aug,9.22,multi-peak-directional
Dallas -> Atlanta,Sep,10.09,multi-peak-directional
Dallas -> Atlanta,Oct,10.66,multi-peak-directional
Dallas -> Atlanta,Nov,9.51,multi-peak-directional
Dallas -> Atlanta,Dec,6.34,multi-peak-directional
Dallas -> Bay Area,Jan,8.22,multi-peak-directional
Dallas -> Bay Area,Feb,7.31,multi-peak-directional
Dallas -> Bay Area,Mar,9.59,multi-peak-directional
Dallas -> Bay Area,Apr,6.39,multi-peak-directional
Dallas -> Bay Area,May,7.31,multi-peak-directional
Dallas -> Bay Area,Jun,5.02,multi-peak-directional
Dallas -> Bay Area,Jul,10.5,multi-peak-directional
Dallas -> Bay Area,Aug,10.96,multi-peak-directional
Dallas -> Bay Area,Sep,7.31,multi-peak-directional
Dallas -> Bay Area,Oct,8.22,multi-peak-directional
Dallas -> Bay Area,Nov,8.68,multi-peak-directional
Dallas -> Bay Area,Dec,10.5,multi-peak-directional
Dallas -> Charlotte,Jan,3.53,multi-peak-directional
Dallas -> Charlotte,Feb,5.0,multi-peak-directional
Dallas -> Charlotte,Mar,8.53,multi-peak-directional
Dallas -> Charlotte,Apr,9.41,multi-peak-directional
Dallas -> Charlotte,May,10.0,multi-peak-directional
Dallas -> Charlotte,Jun,7.35,multi-peak-directional
Dallas -> Charlotte,Jul,11.47,multi-peak-directional
Dallas -> Charlotte,Aug,7.65,multi-peak-directional
Dallas -> Charlotte,Sep,10.59,multi-peak-directional
Dallas -> Charlotte,Oct,11.18,multi-peak-directional
Dallas -> Charlotte,Nov,5.59,multi-peak-directional
Dallas -> Charlotte,Dec,9.71,multi-peak-directional
Dallas -> Chicago,Jan,4.06,multi-peak-directional
Dallas -> Chicago,Feb,7.11,multi-peak-directional
Dallas -> Chicago,Mar,7.36,multi-peak-directional
Dallas -> Chicago,Apr,7.87,multi-peak-directional
Dallas -> Chicago,May,7.61,multi-peak-directional
Dallas -> Chicago,Jun,9.39,multi-peak-directional
Dallas -> Chicago,Jul,7.11,multi-peak-directional
Dallas -> Chicago,Aug,6.35,multi-peak-directional
Dallas -> Chicago,Sep,11.68,multi-peak-directional
Dallas -> Chicago,Oct,11.17,multi-peak-directional
Dallas -> Chicago,Nov,11.42,multi-peak-directional
Dallas -> Chicago,Dec,8.88,multi-peak-directional
Dallas -> DMV,Jan,4.86,multi-peak-directional
Dallas -> DMV,Feb,5.41,multi-peak-directional
Dallas -> DMV,Mar,6.49,multi-peak-directional
Dallas -> DMV,Apr,9.19,multi-peak-directional
Dallas -> DMV,May,8.65,multi-peak-directional
Dallas -> DMV,Jun,8.65,multi-peak-directional
Dallas -> DMV,Jul,6.49,multi-peak-directional
Dallas -> DMV,Aug,4.86,multi-peak-directional
Dallas -> DMV,Sep,11.89,multi-peak-directional
Dallas -> DMV,Oct,11.35,multi-peak-directional
Dallas -> DMV,Nov,12.97,multi-peak-directional
Dallas -> DMV,Dec,9.19,multi-peak-directional
Dallas -> Denver,Jan,9.99,multi-peak-directional
Dallas -> Denver,Feb,8.03,multi-peak-directional
Dallas -> Denver,Mar,9.23,multi-peak-directional
Dallas -> Denver,Apr,5.13,multi-peak-directional
Dallas -> Denver,May,5.19,multi-peak-directional
Dallas -> Denver,Jun,8.68,multi-peak-directional
Dallas -> Denver,Jul,11.85,multi-peak-directional
Dallas -> Denver,Aug,9.83,multi-peak-directional
Dallas -> Denver,Sep,8.79,multi-peak-directional
Dallas -> Denver,Oct,8.08,multi-peak-directional
Dallas -> Denver,Nov,6.12,multi-peak-directional
Dallas -> Denver,Dec,9.07,multi-peak-directional
Dallas -> LA Basin,Jan,8.62,multi-peak-directional
Dallas -> LA Basin,Feb,7.57,multi-peak-directional
Dallas -> LA Basin,Mar,8.36,multi-peak-directional
Dallas -> LA Basin,Apr,10.44,multi-peak-directional
Dallas -> LA Basin,May,7.7,multi-peak-directional
Dallas -> LA Basin,Jun,6.27,multi-peak-directional
Dallas -> LA Basin,Jul,5.74,multi-peak-directional
Dallas -> LA Basin,Aug,6.92,multi-peak-directional
Dallas -> LA Basin,Sep,7.96,multi-peak-directional
Dallas -> LA Basin,Oct,9.01,multi-peak-directional
Dallas -> LA Basin,Nov,9.92,multi-peak-directional
Dallas -> LA Basin,Dec,11.49,multi-peak-directional
Dallas -> New York City,Jan,5.86,multi-peak-directional
Dallas -> New York City,Feb,6.25,multi-peak-directional
Dallas -> New York City,Mar,5.08,multi-peak-directional
Dallas -> New York City,Apr,11.72,multi-peak-directional
Dallas -> New York City,May,9.77,multi-peak-directional
Dallas -> New York City,Jun,8.98,multi-peak-directional
Dallas -> New York City,Jul,5.08,multi-peak-directional
Dallas -> New York City,Aug,5.08,multi-peak-directional
Dallas -> New York City,Sep,9.38,multi-peak-directional
Dallas -> New York City,Oct,9.38,multi-peak-directional
Dallas -> New York City,Nov,11.33,multi-peak-directional
Dallas -> New York City,Dec,12.11,multi-peak-directional
Dallas -> North Florida,Jan,5.57,multi-peak-directional
Dallas -> North Florida,Feb,9.58,multi-peak-directional
Dallas -> North Florida,Mar,12.47,multi-peak-directional
Dallas -> North Florida,Apr,10.02,multi-peak-directional
Dallas -> North Florida,May,10.02,multi-peak-directional
Dallas -> North Florida,Jun,9.58,multi-peak-directional
