corridor,month,density_pct,seasonality_index,cluster_label
St. Louis -> Denver,Mar,10.68,1.2816,core-utilization
St. Louis -> Denver,May,3.56,0.4272,core-utilization
St. Louis -> Denver,Nov,3.2,0.384,core-utilization
St. Louis -> Denver,Oct,6.76,0.8112,core-utilization
St. Louis -> Denver,Sep,3.91,0.4692,core-utilization
St. Louis -> South Florida,Apr,8.55,1.026,core-utilization
St. Louis -> South Florida,Aug,7.81,0.9372,core-utilization
St. Louis -> South Florida,Dec,11.52,1.3824,core-utilization
St. Louis -> South Florida,Feb,5.58,0.6696,core-utilization
St. Louis -> South Florida,Jan,8.55,1.026,core-utilization
St. Louis -> South Florida,Jul,10.78,1.2936,core-utilization
St. Louis -> South Florida,Jun,7.06,0.8472,core-utilization
St. Louis -> South Florida,Mar,12.64,1.5168,core-utilization
St. Louis -> South Florida,May,7.06,0.8472,core-utilization
St. Louis -> South Florida,Nov,7.06,0.8472,core-utilization
St. Louis -> South Florida,Oct,6.69,0.8028,core-utilization
St. Louis -> South Florida,Sep,6.69,0.8028,core-utilization
Atlanta -> Bay Area,Apr,13.58,1.6296,multi-peak-directional
Atlanta -> Bay Area,Aug,11.94,1.4328,multi-peak-directional
Atlanta -> Bay Area,Dec,5.62,0.6744,multi-peak-directional
Atlanta -> Bay Area,Feb,6.56,0.7872,multi-peak-directional
Atlanta -> Bay Area,Jan,2.81,0.3372,multi-peak-directional
Atlanta -> Bay Area,Jul,7.26,0.8712,multi-peak-directional
Atlanta -> Bay Area,Jun,8.2,0.984,multi-peak-directional
Atlanta -> Bay Area,Mar,5.85,0.702,multi-peak-directional
Atlanta -> Bay Area,May,7.49,0.8988,multi-peak-directional
Atlanta -> Bay Area,Nov,10.54,1.2648,multi-peak-directional
Atlanta -> Bay Area,Oct,13.58,1.6296,multi-peak-directional
Atlanta -> Bay Area,Sep,6.56,0.7872,multi-peak-directional
Atlanta -> LA Basin,Apr,9.99,1.1988,multi-peak-directional
Atlanta -> LA Basin,Aug,7.21,0.8652,multi-peak-directional
Atlanta -> LA Basin,Dec,7.62,0.9144,multi-peak-directional
Atlanta -> LA Basin,Feb,10.2,1.224,multi-peak-directional
Atlanta -> LA Basin,Jan,7.52,0.9024,multi-peak-directional
Atlanta -> LA Basin,Jul,5.25,0.63,multi-peak-directional
Atlanta -> LA Basin,Jun,7.52,0.9024,multi-peak-directional
Atlanta -> LA Basin,Mar,7.83,0.9396,multi-peak-directional
Atlanta -> LA Basin,May,8.24,0.9888,multi-peak-directional
Atlanta -> LA Basin,Nov,10.61,1.2732,multi-peak-directional
Atlanta -> LA Basin,Oct,10.3,1.236,multi-peak-directional
Atlanta -> LA Basin,Sep,7.72,0.9264,multi-peak-directional
Atlanta -> Minneapolis,Apr,9.09,1.0908,multi-peak-directional
Atlanta -> Minneapolis,Aug,4.55,0.546,multi-peak-directional
Atlanta -> Minneapolis,Dec,21.21,2.5452,multi-peak-directional
Atlanta -> Minneapolis,Feb,1.52,0.1824,multi-peak-directional
Atlanta -> Minneapolis,Jan,6.06,0.7272,multi-peak-directional
Atlanta -> Minneapolis,Jul,3.03,0.3636,multi-peak-directional
Atlanta -> Minneapolis,Jun,3.03,0.3636,multi-peak-directional
Atlanta -> Minneapolis,Mar,3.03,0.3636,multi-peak-directional
Atlanta -> Minneapolis,May,13.64,1.6368,multi-peak-directional
Atlanta -> Minneapolis,Nov,18.18,2.1816,multi-peak-directional
Atlanta -> Minneapolis,Oct,15.15,1.818,multi-peak-directional
Atlanta -> Minneapolis,Sep,1.52,0.1824,multi-peak-directional
Atlanta -> Phoenix Valley,Apr,12.07,1.4484,multi-peak-directional
Atlanta -> Phoenix Valley,Aug,4.53,0.5436,multi-peak-directional
Atlanta -> Phoenix Valley,Dec,9.27,1.1124,multi-peak-directional
Atlanta -> Phoenix Valley,Feb,10.99,1.3188,multi-peak-directional
Atlanta -> Phoenix Valley,Jan,6.9,0.828,multi-peak-directional
Atlanta -> Phoenix Valley,Jul,5.39,0.6468,multi-peak-directional
Atlanta -> Phoenix Valley,Jun,4.53,0.5436,multi-peak-directional
Atlanta -> Phoenix Valley,Mar,10.78,1.2936,multi-peak-directional
Atlanta -> Phoenix Valley,May,10.56,1.2672,multi-peak-directional
Atlanta -> Phoenix Valley,Nov,8.19,0.9828,multi-peak-directional
Atlanta -> Phoenix Valley,Oct,8.41,1.0092,multi-peak-directional
Atlanta -> Phoenix Valley,Sep,8.41,1.0092,multi-peak-directional
Atlanta -> Seattle,Apr,9.43,1.1316,multi-peak-directional
Atlanta -> Seattle,Aug,7.74,0.9288,multi-peak-directional
Atlanta -> Seattle,Dec,8.08,0.9696,multi-peak-directional
Atlanta -> Seattle,Feb,5.72,0.6864,multi-peak-directional
Atlanta -> Seattle,Jan,4.71,0.5652,multi-peak-directional
Atlanta -> Seattle,Jul,12.79,1.5348,multi-peak-directional
Atlanta -> Seattle,Jun,6.06,0.7272,multi-peak-directional
Atlanta -> Seattle,Mar,10.44,1.2528,multi-peak-directional
Atlanta -> Seattle,May,6.73,0.8076,multi-peak-directional
Atlanta -> Seattle,Nov,8.08,0.9696,multi-peak-directional
Atlanta -> Seattle,Oct,8.42,1.0104,multi-peak-directional
Atlanta -> Seattle,Sep,11.78,1.4136,multi-peak-directional
Bay Area -> Atlanta,Apr,12.05,1.446,multi-peak-directional
Bay Area -> Atlanta,Aug,13.64,1.6368,multi-peak-directional
Bay Area -> Atlanta,Dec,5.45,0.654,multi-peak-directional
Bay Area -> Atlanta,Feb,8.41,1.0092,multi-peak-directional
Bay Area -> Atlanta,Jan,3.86,0.4632,multi-peak-directional
Bay Area -> Atlanta,Jul,5.68,0.6816,multi-peak-directional
Bay Area -> Atlanta,Jun,8.18,0.9816,multi-peak-directional
Bay Area -> Atlanta,Mar,7.05,0.846,multi-peak-directional
Bay Area -> Atlanta,May,6.36,0.7632,multi-peak-directional
Bay Area -> Atlanta,Nov,11.36,1.3632,multi-peak-directional
Bay Area -> Atlanta,Oct,10.91,1.3092,multi-peak-directional
Bay Area -> Atlanta,Sep,7.05,0.846,multi-peak-directional
Bay Area -> DMV,Apr,9.13,1.0956,multi-peak-directional
Bay Area -> DMV,Aug,6.7,0.804,multi-peak-directional
Bay Area -> DMV,Dec,7.61,0.9132,multi-peak-directional
Bay Area -> DMV,Feb,6.24,0.7488,multi-peak-directional
Bay Area -> DMV,Jan,8.22,0.9864,multi-peak-directional
Bay Area -> DMV,Jul,7.0,0.84,multi-peak-directional
Bay Area -> DMV,Jun,9.74,1.1688,multi-peak-directional
Bay Area -> DMV,Mar,8.98,1.0776,multi-peak-directional
Bay Area -> DMV,May,9.59,1.1508,multi-peak-directional
Bay Area -> DMV,Nov,8.83,1.0596,multi-peak-directional
Bay Area -> DMV,Oct,9.44,1.1328,multi-peak-directional
Bay Area -> DMV,Sep,8.52,1.0224,multi-peak-directional
Bay Area -> Dallas,Apr,7.29,0.8748,multi-peak-directional
Bay Area -> Dallas,Aug,9.52,1.1424,multi-peak-directional
Bay Area -> Dallas,Dec,6.83,0.8196,multi-peak-directional
Bay Area -> Dallas,Feb,6.06,0.7272,multi-peak-directional
Bay Area -> Dallas,Jan,6.83,0.8196,multi-peak-directional
Bay Area -> Dallas,Jul,9.29,1.1148,multi-peak-directional
Bay Area -> Dallas,Jun,9.06,1.0872,multi-peak-directional
Bay Area -> Dallas,Mar,7.6,0.912,multi-peak-directional
Bay Area -> Dallas,May,8.52,1.0224,multi-peak-directional
Bay Area -> Dallas,Nov,8.14,0.9768,multi-peak-directional
Bay Area -> Dallas,Oct,11.13,1.3356,multi-peak-directional
Bay Area -> Dallas,Sep,9.75,1.17,multi-peak-directional
Bay Area -> Houston,Apr,10.14,1.2168,multi-peak-directional
Bay Area -> Houston,Aug,9.86,1.1832,multi-peak-directional
Bay Area -> Houston,Dec,5.86,0.7032,multi-peak-directional
Bay Area -> Houston,Feb,9.0,1.08,multi-peak-directional
Bay Area -> Houston,Jan,7.71,0.9252,multi-peak-directional
Bay Area -> Houston,Jul,8.14,0.9768,multi-peak-directional
Bay Area -> Houston,Jun,9.29,1.1148,multi-peak-directional
Bay Area -> Houston,Mar,6.86,0.8232,multi-peak-directional
Bay Area -> Houston,May,6.43,0.7716,multi-peak-directional
Bay Area -> Houston,Nov,8.86,1.0632,multi-peak-directional
Bay Area -> Houston,Oct,9.71,1.1652,multi-peak-directional
Bay Area -> Houston,Sep,8.14,0.9768,multi-peak-directional
Bay Area -> Nashville,Apr,6.78,0.8136,multi-peak-directional
Bay Area -> Nashville,Aug,7.79,0.9348,multi-peak-directional
Bay Area -> Nashville,Dec,6.03,0.7236,multi-peak-directional
Bay Area -> Nashville,Feb,7.29,0.8748,multi-peak-directional
Bay Area -> Nashville,Jan,7.29,0.8748,multi-peak-directional
Bay Area -> Nashville,Jul,7.04,0.8448,multi-peak-directional
Bay Area -> Nashville,Jun,9.55,1.146,multi-peak-directional
Bay Area -> Nashville,Mar,7.04,0.8448,multi-peak-directional
Bay Area -> Nashville,May,10.05,1.206,multi-peak-directional
Bay Area -> Nashville,Nov,6.28,0.7536,multi-peak-directional
Bay Area -> Nashville,Oct,11.56,1.3872,multi-peak-directional
Bay Area -> Nashville,Sep,13.32,1.5984,multi-peak-directional
Bay Area -> New York City,Apr,7.55,0.906,multi-peak-directional
Bay Area -> New York City,Aug,7.88,0.9456,multi-peak-directional
Bay Area -> New York City,Dec,7.5,0.9,multi-peak-directional
Bay Area -> New York City,Feb,4.73,0.5676,multi-peak-directional
Bay Area -> New York City,Jan,6.03,0.7236,multi-peak-directional
Bay Area -> New York City,Jul,6.79,0.8148,multi-peak-directional
Bay Area -> New York City,Jun,11.14,1.3368,multi-peak-directional
Bay Area -> New York City,Mar,6.68,0.8016,multi-peak-directional
Bay Area -> New York City,May,9.4,1.128,multi-peak-directional
Bay Area -> New York City,Nov,10.6,1.272,multi-peak-directional
Bay Area -> New York City,Oct,10.49,1.2588,multi-peak-directional
Bay Area -> New York City,Sep,11.2,1.344,multi-peak-directional
Bay Area -> North Florida,Apr,5.69,0.6828,multi-peak-directional
Bay Area -> North Florida,Aug,7.92,0.9504,multi-peak-directional
Bay Area -> North Florida,Dec,8.66,1.0392,multi-peak-directional
Bay Area -> North Florida,Feb,8.17,0.9804,multi-peak-directional
Bay Area -> North Florida,Jan,7.92,0.9504,multi-peak-directional
Bay Area -> North Florida,Jul,5.94,0.7128,multi-peak-directional
Bay Area -> North Florida,Jun,6.44,0.7728,multi-peak-directional
Bay Area -> North Florida,Mar,10.15,1.218,multi-peak-directional
Bay Area -> North Florida,May,8.91,1.0692,multi-peak-directional
Bay Area -> North Florida,Nov,10.64,1.2768,multi-peak-directional
Bay Area -> North Florida,Oct,11.14,1.3368,multi-peak-directional
Bay Area -> North Florida,Sep,8.42,1.0104,multi-peak-directional
Bay Area -> Philadelphia,Apr,6.93,0.8316,multi-peak-directional
Bay Area -> Philadelphia,Aug,7.66,0.9192,multi-peak-directional
Bay Area -> Philadelphia,Dec,7.66,0.9192,multi-peak-directional
Bay Area -> Philadelphia,Feb,4.01,0.4812,multi-peak-directional
Bay Area -> Philadelphia,Jan,9.85,1.182,multi-peak-directional
Bay Area -> Philadelphia,Jul,8.39,1.0068,multi-peak-directional
Bay Area -> Philadelphia,Jun,11.68,1.4016,multi-peak-directional
Bay Area -> Philadelphia,Mar,5.47,0.6564,multi-peak-directional
Bay Area -> Philadelphia,May,8.76,1.0512,multi-peak-directional
Bay Area -> Philadelphia,Nov,8.76,1.0512,multi-peak-directional
Bay Area -> Philadelphia,Oct,9.85,1.182,multi-peak-directional
Bay Area -> Philadelphia,Sep,10.95,1.314,multi-peak-directional
Bay Area -> San Antonio,Apr,9.0,1.08,multi-peak-directional
Bay Area -> San Antonio,Aug,9.45,1.134,multi-peak-directional
Bay Area -> San Antonio,Dec,7.05,0.846,multi-peak-directional
Bay Area -> San Antonio,Feb,5.85,0.702,multi-peak-directional
Bay Area -> San Antonio,Jan,5.4,0.648,multi-peak-directional
Bay Area -> San Antonio,Jul,7.65,0.918,multi-peak-directional
Bay Area -> San Antonio,Jun,7.95,0.954,multi-peak-directional
Bay Area -> San Antonio,Mar,9.0,1.08,multi-peak-directional
Bay Area -> San Antonio,May,7.35,0.882,multi-peak-directional
Bay Area -> San Antonio,Nov,10.79,1.2948,multi-peak-directional
Bay Area -> San Antonio,Oct,11.39,1.3668,multi-peak-directional
Bay Area -> San Antonio,Sep,9.15,1.098,multi-peak-directional
Bay Area -> St. Louis,Apr,9.43,1.1316,multi-peak-directional
Bay Area -> St. Louis,Aug,9.31,1.1172,multi-peak-directional
Bay Area -> St. Louis,Dec,6.17,0.7404,multi-peak-directional
Bay Area -> St. Louis,Feb,7.13,0.8556,multi-peak-directional
Bay Area -> St. Louis,Jan,5.93,0.7116,multi-peak-directional
Bay Area -> St. Louis,Jul,9.19,1.1028,multi-peak-directional
Bay Area -> St. Louis,Jun,9.07,1.0884,multi-peak-directional
Bay Area -> St. Louis,Mar,5.32,0.6384,multi-peak-directional
Bay Area -> St. Louis,May,9.79,1.1748,multi-peak-directional
Bay Area -> St. Louis,Nov,8.71,1.0452,multi-peak-directional
Bay Area -> St. Louis,Oct,10.16,1.2192,multi-peak-directional
Bay Area -> St. Louis,Sep,9.79,1.1748,multi-peak-directional
Boston -> Atlanta,Apr,7.35,0.882,multi-peak-directional
Boston -> Atlanta,Aug,13.24,1.5888,multi-peak-directional
Boston -> Atlanta,Dec,7.84,0.9408,multi-peak-directional
Boston -> Atlanta,Feb,4.9,0.588,multi-peak-directional
Boston -> Atlanta,Jan,8.82,1.0584,multi-peak-directional
Boston -> Atlanta,Jul,9.8,1.176,multi-peak-directional
Boston -> Atlanta,Jun,5.39,0.6468,multi-peak-directional
Boston -> Atlanta,Mar,6.37,0.7644,multi-peak-directional
Boston -> Atlanta,May,10.78,1.2936,multi-peak-directional
Boston -> Atlanta,Nov,9.31,1.1172,multi-peak-directional
Boston -> Atlanta,Oct,9.8,1.176,multi-peak-directional
Boston -> Atlanta,Sep,6.37,0.7644,multi-peak-directional
Boston -> North Florida,Apr,6.71,0.8052,multi-peak-directional
Boston -> North Florida,Aug,9.24,1.1088,multi-peak-directional
Boston -> North Florida,Dec,9.37,1.1244,multi-peak-directional
Boston -> North Florida,Feb,8.48,1.0176,multi-peak-directional
Boston -> North Florida,Jan,7.22,0.8664,multi-peak-directional
Boston -> North Florida,Jul,7.22,0.8664,multi-peak-directional
Boston -> North Florida,Jun,5.44,0.6528,multi-peak-directional
Boston -> North Florida,Mar,7.97,0.9564,multi-peak-directional
Boston -> North Florida,May,7.59,0.9108,multi-peak-directional
Boston -> North Florida,Nov,8.86,1.0632,multi-peak-directional
Boston -> North Florida,Oct,12.66,1.5192,multi-peak-directional
Boston -> North Florida,Sep,9.24,1.1088,multi-peak-directional
Boston -> Phoenix Valley,Apr,5.48,0.6576,multi-peak-directional
Boston -> Phoenix Valley,Aug,7.19,0.8628,multi-peak-directional
Boston -> Phoenix Valley,Dec,10.27,1.2324,multi-peak-directional
Boston -> Phoenix Valley,Feb,7.53,0.9036,multi-peak-directional
Boston -> Phoenix Valley,Jan,6.51,0.7812,multi-peak-directional
Boston -> Phoenix Valley,Jul,6.51,0.7812,multi-peak-directional
Boston -> Phoenix Valley,Jun,5.82,0.6984,multi-peak-directional
Boston -> Phoenix Valley,Mar,10.96,1.3152,multi-peak-directional
Boston -> Phoenix Valley,May,5.82,0.6984,multi-peak-directional
Boston -> Phoenix Valley,Nov,10.62,1.2744,multi-peak-directional
Boston -> Phoenix Valley,Oct,15.75,1.89,multi-peak-directional
Boston -> Phoenix Valley,Sep,7.53,0.9036,multi-peak-directional
Charlotte -> LA Basin,Apr,10.26,1.2312,multi-peak-directional
Charlotte -> LA Basin,Aug,8.4,1.008,multi-peak-directional
Charlotte -> LA Basin,Dec,7.55,0.906,multi-peak-directional
Charlotte -> LA Basin,Feb,9.69,1.1628,multi-peak-directional
Charlotte -> LA Basin,Jan,6.27,0.7524,multi-peak-directional
Charlotte -> LA Basin,Jul,7.26,0.8712,multi-peak-directional
Charlotte -> LA Basin,Jun,5.98,0.7176,multi-peak-directional
Charlotte -> LA Basin,Mar,7.98,0.9576,multi-peak-directional
Charlotte -> LA Basin,May,9.26,1.1112,multi-peak-directional
Charlotte -> LA Basin,Nov,9.26,1.1112,multi-peak-directional
Charlotte -> LA Basin,Oct,10.68,1.2816,multi-peak-directional
Charlotte -> LA Basin,Sep,7.41,0.8892,multi-peak-directional
Charlotte -> Minneapolis,Apr,8.93,1.0716,multi-peak-directional
Charlotte -> Minneapolis,Aug,7.74,0.9288,multi-peak-directional
Charlotte -> Minneapolis,Dec,8.93,1.0716,multi-peak-directional
Charlotte -> Minneapolis,Feb,6.55,0.786,multi-peak-directional
Charlotte -> Minneapolis,Jan,7.74,0.9288,multi-peak-directional
Charlotte -> Minneapolis,Jul,2.38,0.2856,multi-peak-directional
Charlotte -> Minneapolis,Jun,4.76,0.5712,multi-peak-directional
Charlotte -> Minneapolis,Mar,6.55,0.786,multi-peak-directional
Charlotte -> Minneapolis,May,10.71,1.2852,multi-peak-directional
Charlotte -> Minneapolis,Nov,17.26,2.0712,multi-peak-directional
Charlotte -> Minneapolis,Oct,10.12,1.2144,multi-peak-directional
Charlotte -> Minneapolis,Sep,8.33,0.9996,multi-peak-directional
Charlotte -> Phoenix Valley,Apr,9.15,1.098,multi-peak-directional
Charlotte -> Phoenix Valley,Aug,4.1,0.492,multi-peak-directional
Charlotte -> Phoenix Valley,Dec,9.78,1.1736,multi-peak-directional
Charlotte -> Phoenix Valley,Feb,8.83,1.0596,multi-peak-directional
Charlotte -> Phoenix Valley,Jan,6.31,0.7572,multi-peak-directional
Charlotte -> Phoenix Valley,Jul,5.05,0.606,multi-peak-directional
Charlotte -> Phoenix Valley,Jun,9.78,1.1736,multi-peak-directional
Charlotte -> Phoenix Valley,Mar,7.57,0.9084,multi-peak-directional
Charlotte -> Phoenix Valley,May,5.99,0.7188,multi-peak-directional
Charlotte -> Phoenix Valley,Nov,12.62,1.5144,multi-peak-directional
Charlotte -> Phoenix Valley,Oct,11.67,1.4004,multi-peak-directional
Charlotte -> Phoenix Valley,Sep,9.15,1.098,multi-peak-directional
Charlotte -> San Antonio,Apr,14.08,1.6896,multi-peak-directional
Charlotte -> San Antonio,Aug,3.45,0.414,multi-peak-directional
Charlotte -> San Antonio,Dec,10.63,1.2756,multi-peak-directional
Charlotte -> San Antonio,Feb,6.9,0.828,multi-peak-directional
Charlotte -> San Antonio,Jan,9.77,1.1724,multi-peak-directional
Charlotte -> San Antonio,Jul,4.6,0.552,multi-peak-directional
Charlotte -> San Antonio,Jun,4.31,0.5172,multi-peak-directional
Charlotte -> San Antonio,Mar,8.05,0.966,multi-peak-directional
Charlotte -> San Antonio,May,9.2,1.104,multi-peak-directional
Charlotte -> San Antonio,Nov,10.92,1.3104,multi-peak-directional
Charlotte -> San Antonio,Oct,10.92,1.3104,multi-peak-directional
Charlotte -> San Antonio,Sep,7.18,0.8616,multi-peak-directional
Chicago -> LA Basin,Apr,7.16,0.8592,multi-peak-directional
Chicago -> LA Basin,Aug,8.01,0.9612,multi-peak-directional
Chicago -> LA Basin,Dec,9.28,1.1136,multi-peak-directional
Chicago -> LA Basin,Feb,7.9,0.948,multi-peak-directional
Chicago -> LA Basin,Jan,6.32,0.7584,multi-peak-directional
Chicago -> LA Basin,Jul,7.51,0.9012,multi-peak-directional
Chicago -> LA Basin,Jun,7.51,0.9012,multi-peak-directional
Chicago -> LA Basin,Mar,7.74,0.9288,multi-peak-directional
Chicago -> LA Basin,May,9.63,1.1556,multi-peak-directional
Chicago -> LA Basin,Nov,10.25,1.23,multi-peak-directional
Chicago -> LA Basin,Oct,9.82,1.1784,multi-peak-directional
Chicago -> LA Basin,Sep,8.86,1.0632,multi-peak-directional
Chicago -> Phoenix Valley,Apr,10.26,1.2312,multi-peak-directional
Chicago -> Phoenix Valley,Aug,5.86,0.7032,multi-peak-directional
Chicago -> Phoenix Valley,Dec,10.11,1.2132,multi-peak-directional
Chicago -> Phoenix Valley,Feb,9.01,1.0812,multi-peak-directional
Chicago -> Phoenix Valley,Jan,10.04,1.2048,multi-peak-directional
Chicago -> Phoenix Valley,Jul,4.54,0.5448,multi-peak-directional
Chicago -> Phoenix Valley,Jun,4.76,0.5712,multi-peak-directional
Chicago -> Phoenix Valley,Mar,9.52,1.1424,multi-peak-directional
Chicago -> Phoenix Valley,May,7.77,0.9324,multi-peak-directional
Chicago -> Phoenix Valley,Nov,9.67,1.1604,multi-peak-directional
Chicago -> Phoenix Valley,Oct,12.38,1.4856,multi-peak-directional
Chicago -> Phoenix Valley,Sep,6.08,0.7296,multi-peak-directional
DMV -> Bay Area,Apr,9.18,1.1016,multi-peak-directional
DMV -> Bay Area,Aug,6.34,0.7608,multi-peak-directional
DMV -> Bay Area,Dec,8.51,1.0212,multi-peak-directional
DMV -> Bay Area,Feb,6.01,0.7212,multi-peak-directional
DMV -> Bay Area,Jan,7.68,0.9216,multi-peak-directional
DMV -> Bay Area,Jul,6.68,0.8016,multi-peak-directional
DMV -> Bay Area,Jun,8.51,1.0212,multi-peak-directional
DMV -> Bay Area,Mar,9.18,1.1016,multi-peak-directional
DMV -> Bay Area,May,9.18,1.1016,multi-peak-directional
DMV -> Bay Area,Nov,8.68,1.0416,multi-peak-directional
DMV -> Bay Area,Oct,11.02,1.3224,multi-peak-directional
DMV -> Bay Area,Sep,9.02,1.0824,multi-peak-directional
DMV -> Dallas,Apr,9.69,1.1628,multi-peak-directional
DMV -> Dallas,Aug,4.34,0.5208,multi-peak-directional
DMV -> Dallas,Dec,10.15,1.218,multi-peak-directional
