corridor,month,density_pct,cluster_label,slab,intensity
Boston -> Bay Area,Nov,7.34,summer-peak,6%-9%,2
Boston -> Bay Area,Oct,12.5,summer-peak,12%-15%,4
Boston -> Bay Area,Sep,12.81,summer-peak,12%-15%,4
Boston -> Dallas,Apr,5.81,summer-peak,4%-6%,1
Boston -> Dallas,Aug,13.82,summer-peak,12%-15%,4
Boston -> Dallas,Dec,4.52,summer-peak,4%-6%,1
Boston -> Dallas,Feb,4.13,summer-peak,4%-6%,1
Boston -> Dallas,Jan,4.01,summer-peak,4%-6%,1
Boston -> Dallas,Jul,13.7,summer-peak,12%-15%,4
Boston -> Dallas,Jun,12.14,summer-peak,12%-15%,4
Boston -> Dallas,Mar,6.07,summer-peak,6%-9%,2
Boston -> Dallas,May,7.24,summer-peak,6%-9%,2
Boston -> Dallas,Nov,7.11,summer-peak,6%-9%,2
Boston -> Dallas,Oct,10.85,summer-peak,9%-12%,3
Boston -> Dallas,Sep,10.59,summer-peak,9%-12%,3
Boston -> Houston,Apr,6.42,summer-peak,6%-9%,2
Boston -> Houston,Aug,14.41,summer-peak,12%-15%,4
Boston -> Houston,Dec,4.69,summer-peak,4%-6%,1
Boston -> Houston,Feb,3.65,summer-peak,< 4%,0
Boston -> Houston,Jan,3.82,summer-peak,< 4%,0
Boston -> Houston,Jul,13.37,summer-peak,12%-15%,4
Boston -> Houston,Jun,10.24,summer-peak,9%-12%,3
Boston -> Houston,Mar,3.47,summer-peak,< 4%,0
Boston -> Houston,May,10.42,summer-peak,9%-12%,3
Boston -> Houston,Nov,5.56,summer-peak,4%-6%,1
Boston -> Houston,Oct,11.63,summer-peak,9%-12%,3
Boston -> Houston,Sep,12.33,summer-peak,12%-15%,4
Boston -> LA Basin,Apr,6.73,summer-peak,6%-9%,2
Boston -> LA Basin,Aug,13.47,summer-peak,12%-15%,4
Boston -> LA Basin,Dec,6.35,summer-peak,6%-9%,2
Boston -> LA Basin,Feb,5.59,summer-peak,4%-6%,1
Boston -> LA Basin,Jan,4.7,summer-peak,4%-6%,1
Boston -> LA Basin,Jul,10.93,summer-peak,9%-12%,3
Boston -> LA Basin,Jun,7.12,summer-peak,6%-9%,2
Boston -> LA Basin,Mar,5.21,summer-peak,4%-6%,1
Boston -> LA Basin,May,9.66,summer-peak,9%-12%,3
Boston -> LA Basin,Nov,7.62,summer-peak,6%-9%,2
Boston -> LA Basin,Oct,11.18,summer-peak,9%-12%,3
Boston -> LA Basin,Sep,11.44,summer-peak,9%-12%,3
Boston -> Minneapolis,Apr,4.83,summer-peak,4%-6%,1
Boston -> Minneapolis,Aug,11.72,summer-peak,9%-12%,3
Boston -> Minneapolis,Dec,6.55,summer-peak,6%-9%,2
Boston -> Minneapolis,Feb,6.38,summer-peak,6%-9%,2
Boston -> Minneapolis,Jan,3.45,summer-peak,< 4%,0
Boston -> Minneapolis,Jul,13.45,summer-peak,12%-15%,4
Boston -> Minneapolis,Jun,11.03,summer-peak,9%-12%,3
Boston -> Minneapolis,Mar,7.41,summer-peak,6%-9%,2
Boston -> Minneapolis,May,8.1,summer-peak,6%-9%,2
Boston -> Minneapolis,Nov,6.72,summer-peak,6%-9%,2
Boston -> Minneapolis,Oct,8.79,summer-peak,6%-9%,2
Boston -> Minneapolis,Sep,11.55,summer-peak,9%-12%,3
Boston -> Nashville,Apr,7.83,summer-peak,6%-9%,2
Boston -> Nashville,Aug,15.66,summer-peak,> 15%,5
Boston -> Nashville,Dec,11.45,summer-peak,9%-12%,3
Boston -> Nashville,Feb,4.22,summer-peak,4%-6%,1
Boston -> Nashville,Jan,5.42,summer-peak,4%-6%,1
Boston -> Nashville,Jul,10.84,summer-peak,9%-12%,3
Boston -> Nashville,Jun,8.43,summer-peak,6%-9%,2
Boston -> Nashville,Mar,6.63,summer-peak,6%-9%,2
Boston -> Nashville,May,4.22,summer-peak,4%-6%,1
Boston -> Nashville,Nov,7.83,summer-peak,6%-9%,2
Boston -> Nashville,Oct,8.43,summer-peak,6%-9%,2
Boston -> Nashville,Sep,9.04,summer-peak,9%-12%,3
Boston -> San Antonio,Apr,9.58,summer-peak,9%-12%,3
Boston -> San Antonio,Aug,9.34,summer-peak,9%-12%,3
Boston -> San Antonio,Dec,4.67,summer-peak,4%-6%,1
Boston -> San Antonio,Feb,4.18,summer-peak,4%-6%,1
Boston -> San Antonio,Jan,3.44,summer-peak,< 4%,0
Boston -> San Antonio,Jul,12.04,summer-peak,12%-15%,4
Boston -> San Antonio,Jun,8.35,summer-peak,6%-9%,2
Boston -> San Antonio,Mar,6.63,summer-peak,6%-9%,2
Boston -> San Antonio,May,6.63,summer-peak,6%-9%,2
Boston -> San Antonio,Nov,7.62,summer-peak,6%-9%,2
Boston -> San Antonio,Oct,14.99,summer-peak,12%-15%,4
Boston -> San Antonio,Sep,12.53,summer-peak,12%-15%,4
Boston -> Seattle,Apr,4.33,summer-peak,4%-6%,1
Boston -> Seattle,Aug,14.86,summer-peak,12%-15%,4
Boston -> Seattle,Dec,5.26,summer-peak,4%-6%,1
Boston -> Seattle,Feb,2.48,summer-peak,< 4%,0
Boston -> Seattle,Jan,4.02,summer-peak,4%-6%,1
Boston -> Seattle,Jul,15.48,summer-peak,> 15%,5
Boston -> Seattle,Jun,8.98,summer-peak,6%-9%,2
Boston -> Seattle,Mar,7.43,summer-peak,6%-9%,2
Boston -> Seattle,May,10.22,summer-peak,9%-12%,3
Boston -> Seattle,Nov,5.26,summer-peak,4%-6%,1
Boston -> Seattle,Oct,8.67,summer-peak,6%-9%,2
Boston -> Seattle,Sep,13.0,summer-peak,12%-15%,4
Boston -> St. Louis,Apr,3.58,summer-peak,< 4%,0
Boston -> St. Louis,Aug,15.6,summer-peak,> 15%,5
Boston -> St. Louis,Dec,7.42,summer-peak,6%-9%,2
Boston -> St. Louis,Feb,4.6,summer-peak,4%-6%,1
Boston -> St. Louis,Jan,5.37,summer-peak,4%-6%,1
Boston -> St. Louis,Jul,13.3,summer-peak,12%-15%,4
Boston -> St. Louis,Jun,9.97,summer-peak,9%-12%,3
Boston -> St. Louis,Mar,4.35,summer-peak,4%-6%,1
Boston -> St. Louis,May,6.39,summer-peak,6%-9%,2
Boston -> St. Louis,Nov,7.67,summer-peak,6%-9%,2
Boston -> St. Louis,Oct,11.25,summer-peak,9%-12%,3
Boston -> St. Louis,Sep,10.49,summer-peak,9%-12%,3
Charlotte -> Bay Area,Apr,7.76,summer-peak,6%-9%,2
Charlotte -> Bay Area,Aug,9.77,summer-peak,9%-12%,3
Charlotte -> Bay Area,Dec,3.45,summer-peak,< 4%,0
Charlotte -> Bay Area,Feb,4.6,summer-peak,4%-6%,1
Charlotte -> Bay Area,Jan,4.02,summer-peak,4%-6%,1
Charlotte -> Bay Area,Jul,11.78,summer-peak,9%-12%,3
Charlotte -> Bay Area,Jun,12.36,summer-peak,12%-15%,4
Charlotte -> Bay Area,Mar,7.47,summer-peak,6%-9%,2
Charlotte -> Bay Area,May,8.91,summer-peak,6%-9%,2
Charlotte -> Bay Area,Nov,8.05,summer-peak,6%-9%,2
Charlotte -> Bay Area,Oct,13.79,summer-peak,12%-15%,4
Charlotte -> Bay Area,Sep,8.05,summer-peak,6%-9%,2
Charlotte -> Seattle,Apr,5.53,summer-peak,4%-6%,1
Charlotte -> Seattle,Aug,8.09,summer-peak,6%-9%,2
Charlotte -> Seattle,Dec,6.38,summer-peak,6%-9%,2
Charlotte -> Seattle,Feb,5.53,summer-peak,4%-6%,1
Charlotte -> Seattle,Jan,4.68,summer-peak,4%-6%,1
Charlotte -> Seattle,Jul,14.89,summer-peak,12%-15%,4
Charlotte -> Seattle,Jun,15.32,summer-peak,> 15%,5
Charlotte -> Seattle,Mar,4.68,summer-peak,4%-6%,1
Charlotte -> Seattle,May,8.09,summer-peak,6%-9%,2
Charlotte -> Seattle,Nov,5.11,summer-peak,4%-6%,1
Charlotte -> Seattle,Oct,12.77,summer-peak,12%-15%,4
Charlotte -> Seattle,Sep,8.94,summer-peak,6%-9%,2
Chicago -> Bay Area,Apr,7.04,summer-peak,6%-9%,2
Chicago -> Bay Area,Aug,10.22,summer-peak,9%-12%,3
Chicago -> Bay Area,Dec,5.93,summer-peak,4%-6%,1
Chicago -> Bay Area,Feb,4.67,summer-peak,4%-6%,1
Chicago -> Bay Area,Jan,4.52,summer-peak,4%-6%,1
Chicago -> Bay Area,Jul,9.48,summer-peak,9%-12%,3
Chicago -> Bay Area,Jun,9.11,summer-peak,9%-12%,3
Chicago -> Bay Area,Mar,6.52,summer-peak,6%-9%,2
Chicago -> Bay Area,May,10.81,summer-peak,9%-12%,3
Chicago -> Bay Area,Nov,9.7,summer-peak,9%-12%,3
Chicago -> Bay Area,Oct,11.56,summer-peak,9%-12%,3
Chicago -> Bay Area,Sep,10.44,summer-peak,9%-12%,3
Chicago -> Seattle,Apr,6.8,summer-peak,6%-9%,2
Chicago -> Seattle,Aug,10.38,summer-peak,9%-12%,3
Chicago -> Seattle,Dec,5.85,summer-peak,4%-6%,1
Chicago -> Seattle,Feb,5.49,summer-peak,4%-6%,1
Chicago -> Seattle,Jan,4.77,summer-peak,4%-6%,1
Chicago -> Seattle,Jul,11.1,summer-peak,9%-12%,3
Chicago -> Seattle,Jun,9.67,summer-peak,9%-12%,3
Chicago -> Seattle,Mar,6.68,summer-peak,6%-9%,2
Chicago -> Seattle,May,9.79,summer-peak,9%-12%,3
Chicago -> Seattle,Nov,8.71,summer-peak,6%-9%,2
Chicago -> Seattle,Oct,9.55,summer-peak,9%-12%,3
Chicago -> Seattle,Sep,11.22,summer-peak,9%-12%,3
Dallas -> Boston,Apr,5.53,summer-peak,4%-6%,1
Dallas -> Boston,Aug,10.64,summer-peak,9%-12%,3
Dallas -> Boston,Dec,4.96,summer-peak,4%-6%,1
Dallas -> Boston,Feb,4.4,summer-peak,4%-6%,1
Dallas -> Boston,Jan,3.12,summer-peak,< 4%,0
Dallas -> Boston,Jul,14.89,summer-peak,12%-15%,4
Dallas -> Boston,Jun,15.04,summer-peak,> 15%,5
Dallas -> Boston,Mar,4.96,summer-peak,4%-6%,1
Dallas -> Boston,May,8.09,summer-peak,6%-9%,2
Dallas -> Boston,Nov,7.52,summer-peak,6%-9%,2
Dallas -> Boston,Oct,10.07,summer-peak,9%-12%,3
Dallas -> Boston,Sep,10.78,summer-peak,9%-12%,3
Dallas -> DMV,Apr,6.82,summer-peak,6%-9%,2
Dallas -> DMV,Aug,12.73,summer-peak,12%-15%,4
Dallas -> DMV,Dec,3.18,summer-peak,< 4%,0
Dallas -> DMV,Feb,2.27,summer-peak,< 4%,0
Dallas -> DMV,Jan,0.45,summer-peak,< 4%,0
Dallas -> DMV,Jul,13.64,summer-peak,12%-15%,4
Dallas -> DMV,Jun,17.73,summer-peak,> 15%,5
Dallas -> DMV,Mar,2.27,summer-peak,< 4%,0
Dallas -> DMV,May,8.18,summer-peak,6%-9%,2
Dallas -> DMV,Nov,5.91,summer-peak,4%-6%,1
Dallas -> DMV,Oct,9.55,summer-peak,9%-12%,3
Dallas -> DMV,Sep,17.27,summer-peak,> 15%,5
Dallas -> North Florida,Apr,8.51,summer-peak,6%-9%,2
Dallas -> North Florida,Aug,12.77,summer-peak,12%-15%,4
Dallas -> North Florida,Dec,4.26,summer-peak,4%-6%,1
Dallas -> North Florida,Feb,6.38,summer-peak,6%-9%,2
Dallas -> North Florida,Jan,2.13,summer-peak,< 4%,0
Dallas -> North Florida,Jul,27.66,summer-peak,> 15%,5
Dallas -> North Florida,Jun,17.02,summer-peak,> 15%,5
Dallas -> North Florida,Mar,2.13,summer-peak,< 4%,0
Dallas -> North Florida,May,8.51,summer-peak,6%-9%,2
Dallas -> North Florida,Nov,6.38,summer-peak,6%-9%,2
Dallas -> North Florida,Oct,2.13,summer-peak,< 4%,0
Dallas -> North Florida,Sep,2.13,summer-peak,< 4%,0
Dallas -> Philadelphia,Apr,10.07,summer-peak,9%-12%,3
Dallas -> Philadelphia,Aug,10.76,summer-peak,9%-12%,3
Dallas -> Philadelphia,Dec,6.25,summer-peak,6%-9%,2
Dallas -> Philadelphia,Feb,5.56,summer-peak,4%-6%,1
Dallas -> Philadelphia,Jan,0.69,summer-peak,< 4%,0
Dallas -> Philadelphia,Jul,8.33,summer-peak,6%-9%,2
Dallas -> Philadelphia,Jun,9.03,summer-peak,9%-12%,3
Dallas -> Philadelphia,Mar,6.25,summer-peak,6%-9%,2
Dallas -> Philadelphia,May,7.64,summer-peak,6%-9%,2
Dallas -> Philadelphia,Nov,7.29,summer-peak,6%-9%,2
Dallas -> Philadelphia,Oct,15.62,summer-peak,> 15%,5
Dallas -> Philadelphia,Sep,12.5,summer-peak,12%-15%,4
Dallas -> Pittsburgh,Apr,10.26,summer-peak,9%-12%,3
Dallas -> Pittsburgh,Aug,15.38,summer-peak,> 15%,5
Dallas -> Pittsburgh,Dec,5.13,summer-peak,4%-6%,1
Dallas -> Pittsburgh,Feb,2.56,summer-peak,< 4%,0
Dallas -> Pittsburgh,Jan,7.69,summer-peak,6%-9%,2
Dallas -> Pittsburgh,Jul,12.82,summer-peak,12%-15%,4
Dallas -> Pittsburgh,Jun,12.82,summer-peak,12%-15%,4
Dallas -> Pittsburgh,Mar,2.56,summer-peak,< 4%,0
Dallas -> Pittsburgh,May,0.0,summer-peak,< 4%,0
Dallas -> Pittsburgh,Nov,12.82,summer-peak,12%-15%,4
Dallas -> Pittsburgh,Oct,5.13,summer-peak,4%-6%,1
Dallas -> Pittsburgh,Sep,12.82,summer-peak,12%-15%,4
Dallas -> South Florida,Apr,7.81,summer-peak,6%-9%,2
Dallas -> South Florida,Aug,10.68,summer-peak,9%-12%,3
Dallas -> South Florida,Dec,10.68,summer-peak,9%-12%,3
Dallas -> South Florida,Feb,4.69,summer-peak,4%-6%,1
Dallas -> South Florida,Jan,4.95,summer-peak,4%-6%,1
Dallas -> South Florida,Jul,13.8,summer-peak,12%-15%,4
Dallas -> South Florida,Jun,10.94,summer-peak,9%-12%,3
Dallas -> South Florida,Mar,7.03,summer-peak,6%-9%,2
Dallas -> South Florida,May,6.51,summer-peak,6%-9%,2
Dallas -> South Florida,Nov,6.51,summer-peak,6%-9%,2
Dallas -> South Florida,Oct,8.33,summer-peak,6%-9%,2
Dallas -> South Florida,Sep,8.07,summer-peak,6%-9%,2
Denver -> Dallas,Apr,5.07,summer-peak,4%-6%,1
Denver -> Dallas,Aug,19.57,summer-peak,> 15%,5
Denver -> Dallas,Dec,5.07,summer-peak,4%-6%,1
Denver -> Dallas,Feb,7.25,summer-peak,6%-9%,2
Denver -> Dallas,Jan,1.45,summer-peak,< 4%,0
Denver -> Dallas,Jul,18.12,summer-peak,> 15%,5
Denver -> Dallas,Jun,7.25,summer-peak,6%-9%,2
Denver -> Dallas,Mar,10.87,summer-peak,9%-12%,3
Denver -> Dallas,May,5.07,summer-peak,4%-6%,1
Denver -> Dallas,Nov,2.17,summer-peak,< 4%,0
Denver -> Dallas,Oct,6.52,summer-peak,6%-9%,2
Denver -> Dallas,Sep,11.59,summer-peak,9%-12%,3
Detroit -> Bay Area,Apr,6.67,summer-peak,6%-9%,2
Detroit -> Bay Area,Aug,14.75,summer-peak,12%-15%,4
Detroit -> Bay Area,Dec,6.26,summer-peak,6%-9%,2
Detroit -> Bay Area,Feb,4.04,summer-peak,4%-6%,1
Detroit -> Bay Area,Jan,6.26,summer-peak,6%-9%,2
Detroit -> Bay Area,Jul,10.1,summer-peak,9%-12%,3
Detroit -> Bay Area,Jun,9.29,summer-peak,9%-12%,3
Detroit -> Bay Area,Mar,7.88,summer-peak,6%-9%,2
Detroit -> Bay Area,May,7.88,summer-peak,6%-9%,2
Detroit -> Bay Area,Nov,8.69,summer-peak,6%-9%,2
Detroit -> Bay Area,Oct,7.88,summer-peak,6%-9%,2
Detroit -> Bay Area,Sep,10.3,summer-peak,9%-12%,3
Detroit -> Seattle,Apr,6.15,summer-peak,6%-9%,2
Detroit -> Seattle,Aug,15.08,summer-peak,> 15%,5
Detroit -> Seattle,Dec,7.82,summer-peak,6%-9%,2
Detroit -> Seattle,Feb,3.63,summer-peak,< 4%,0
Detroit -> Seattle,Jan,5.59,summer-peak,4%-6%,1
Detroit -> Seattle,Jul,12.01,summer-peak,12%-15%,4
Detroit -> Seattle,Jun,9.78,summer-peak,9%-12%,3
Detroit -> Seattle,Mar,3.35,summer-peak,< 4%,0
Detroit -> Seattle,May,8.66,summer-peak,6%-9%,2
Detroit -> Seattle,Nov,7.54,summer-peak,6%-9%,2
Detroit -> Seattle,Oct,8.94,summer-peak,6%-9%,2
Detroit -> Seattle,Sep,11.45,summer-peak,9%-12%,3
Houston -> Boston,Apr,5.97,summer-peak,4%-6%,1
Houston -> Boston,Aug,13.56,summer-peak,12%-15%,4
Houston -> Boston,Dec,5.24,summer-peak,4%-6%,1
Houston -> Boston,Feb,4.16,summer-peak,4%-6%,1
Houston -> Boston,Jan,3.25,summer-peak,< 4%,0
Houston -> Boston,Jul,15.19,summer-peak,> 15%,5
Houston -> Boston,Jun,14.65,summer-peak,12%-15%,4
Houston -> Boston,Mar,4.52,summer-peak,4%-6%,1
Houston -> Boston,May,10.49,summer-peak,9%-12%,3
Houston -> Boston,Nov,5.42,summer-peak,4%-6%,1
Houston -> Boston,Oct,8.68,summer-peak,6%-9%,2
Houston -> Boston,Sep,8.86,summer-peak,6%-9%,2
Houston -> DMV,Apr,7.69,summer-peak,6%-9%,2
Houston -> DMV,Aug,10.58,summer-peak,9%-12%,3
Houston -> DMV,Dec,5.77,summer-peak,4%-6%,1
Houston -> DMV,Feb,3.85,summer-peak,< 4%,0
Houston -> DMV,Jan,1.44,summer-peak,< 4%,0
Houston -> DMV,Jul,10.58,summer-peak,9%-12%,3
Houston -> DMV,Jun,15.87,summer-peak,> 15%,5
Houston -> DMV,Mar,4.33,summer-peak,4%-6%,1
Houston -> DMV,May,9.62,summer-peak,9%-12%,3
Houston -> DMV,Nov,6.73,summer-peak,6%-9%,2
Houston -> DMV,Oct,8.65,summer-peak,6%-9%,2
Houston -> DMV,Sep,14.9,summer-peak,12%-15%,4
Houston -> Detroit,Apr,1.85,summer-peak,< 4%,0
Houston -> Detroit,Aug,20.37,summer-peak,> 15%,5
Houston -> Detroit,Dec,1.85,summer-peak,< 4%,0
Houston -> Detroit,Feb,1.85,summer-peak,< 4%,0
Houston -> Detroit,Jan,1.85,summer-peak,< 4%,0
Houston -> Detroit,Jul,18.52,summer-peak,> 15%,5
Houston -> Detroit,Jun,29.63,summer-peak,> 15%,5
Houston -> Detroit,Mar,0.0,summer-peak,< 4%,0
Houston -> Detroit,May,1.85,summer-peak,< 4%,0
Houston -> Detroit,Nov,5.56,summer-peak,4%-6%,1
Houston -> Detroit,Oct,5.56,summer-peak,4%-6%,1
Houston -> Detroit,Sep,11.11,summer-peak,9%-12%,3
Houston -> Minneapolis,Apr,11.49,summer-peak,9%-12%,3
Houston -> Minneapolis,Aug,12.64,summer-peak,12%-15%,4
Houston -> Minneapolis,Dec,8.05,summer-peak,6%-9%,2
Houston -> Minneapolis,Feb,5.75,summer-peak,4%-6%,1
Houston -> Minneapolis,Jan,0.0,summer-peak,< 4%,0
Houston -> Minneapolis,Jul,4.6,summer-peak,4%-6%,1
Houston -> Minneapolis,Jun,8.05,summer-peak,6%-9%,2
Houston -> Minneapolis,Mar,3.45,summer-peak,< 4%,0
Houston -> Minneapolis,May,6.9,summer-peak,6%-9%,2
Houston -> Minneapolis,Nov,8.05,summer-peak,6%-9%,2
Houston -> Minneapolis,Oct,17.24,summer-peak,> 15%,5
Houston -> Minneapolis,Sep,13.79,summer-peak,12%-15%,4
LA Basin -> Boston,Apr,8.93,summer-peak,6%-9%,2
LA Basin -> Boston,Aug,10.38,summer-peak,9%-12%,3
LA Basin -> Boston,Dec,5.71,summer-peak,4%-6%,1
LA Basin -> Boston,Feb,7.06,summer-peak,6%-9%,2
LA Basin -> Boston,Jan,4.57,summer-peak,4%-6%,1
LA Basin -> Boston,Jul,9.45,summer-peak,9%-12%,3
LA Basin -> Boston,Jun,10.38,summer-peak,9%-12%,3
LA Basin -> Boston,Mar,6.23,summer-peak,6%-9%,2
LA Basin -> Boston,May,11.11,summer-peak,9%-12%,3
LA Basin -> Boston,Nov,8.2,summer-peak,6%-9%,2
LA Basin -> Boston,Oct,8.72,summer-peak,6%-9%,2
LA Basin -> Boston,Sep,9.24,summer-peak,9%-12%,3
LA Basin -> Dallas,Apr,5.86,summer-peak,4%-6%,1
LA Basin -> Dallas,Aug,15.69,summer-peak,> 15%,5
LA Basin -> Dallas,Dec,8.11,summer-peak,6%-9%,2
LA Basin -> Dallas,Feb,3.98,summer-peak,< 4%,0
LA Basin -> Dallas,Jan,4.58,summer-peak,4%-6%,1
LA Basin -> Dallas,Jul,12.01,summer-peak,12%-15%,4
LA Basin -> Dallas,Jun,10.44,summer-peak,9%-12%,3
LA Basin -> Dallas,Mar,4.43,summer-peak,4%-6%,1
LA Basin -> Dallas,May,8.56,summer-peak,6%-9%,2
LA Basin -> Dallas,Nov,7.51,summer-peak,6%-9%,2
LA Basin -> Dallas,Oct,8.48,summer-peak,6%-9%,2
LA Basin -> Dallas,Sep,10.36,summer-peak,9%-12%,3
LA Basin -> San Antonio,Apr,4.87,summer-peak,4%-6%,1
LA Basin -> San Antonio,Aug,16.01,summer-peak,> 15%,5
LA Basin -> San Antonio,Dec,6.96,summer-peak,6%-9%,2
LA Basin -> San Antonio,Feb,2.09,summer-peak,< 4%,0
LA Basin -> San Antonio,Jan,4.41,summer-peak,4%-6%,1
LA Basin -> San Antonio,Jul,14.85,summer-peak,12%-15%,4
LA Basin -> San Antonio,Jun,9.98,summer-peak,9%-12%,3
LA Basin -> San Antonio,Mar,3.02,summer-peak,< 4%,0
LA Basin -> San Antonio,May,7.19,summer-peak,6%-9%,2
LA Basin -> San Antonio,Nov,7.66,summer-peak,6%-9%,2
LA Basin -> San Antonio,Oct,15.08,summer-peak,> 15%,5
LA Basin -> San Antonio,Sep,7.89,summer-peak,6%-9%,2
Minneapolis -> Bay Area,Apr,8.49,summer-peak,6%-9%,2
Minneapolis -> Bay Area,Aug,11.58,summer-peak,9%-12%,3
Minneapolis -> Bay Area,Dec,7.72,summer-peak,6%-9%,2
Minneapolis -> Bay Area,Feb,5.02,summer-peak,4%-6%,1
Minneapolis -> Bay Area,Jan,5.53,summer-peak,4%-6%,1
Minneapolis -> Bay Area,Jul,10.94,summer-peak,9%-12%,3
Minneapolis -> Bay Area,Jun,7.85,summer-peak,6%-9%,2
Minneapolis -> Bay Area,Mar,5.66,summer-peak,4%-6%,1
Minneapolis -> Bay Area,May,10.3,summer-peak,9%-12%,3
Minneapolis -> Bay Area,Nov,6.69,summer-peak,6%-9%,2
Minneapolis -> Bay Area,Oct,9.78,summer-peak,9%-12%,3
Minneapolis -> Bay Area,Sep,10.42,summer-peak,9%-12%,3
Minneapolis -> Boston,Apr,1.81,summer-peak,< 4%,0
Minneapolis -> Boston,Aug,18.07,summer-peak,> 15%,5
Minneapolis -> Boston,Dec,1.81,summer-peak,< 4%,0
Minneapolis -> Boston,Feb,3.01,summer-peak,< 4%,0
Minneapolis -> Boston,Jan,0.6,summer-peak,< 4%,0
Minneapolis -> Boston,Jul,16.27,summer-peak,> 15%,5
Minneapolis -> Boston,Jun,15.06,summer-peak,> 15%,5
Minneapolis -> Boston,Mar,2.41,summer-peak,< 4%,0
Minneapolis -> Boston,May,9.64,summer-peak,9%-12%,3
Minneapolis -> Boston,Nov,4.22,summer-peak,4%-6%,1
Minneapolis -> Boston,Oct,13.25,summer-peak,12%-15%,4
Minneapolis -> Boston,Sep,13.86,summer-peak,12%-15%,4
Minneapolis -> New York City,Apr,3.01,summer-peak,< 4%,0
Minneapolis -> New York City,Aug,14.29,summer-peak,12%-15%,4
Minneapolis -> New York City,Dec,3.01,summer-peak,< 4%,0
Minneapolis -> New York City,Feb,1.5,summer-peak,< 4%,0
Minneapolis -> New York City,Jan,2.26,summer-peak,< 4%,0
Minneapolis -> New York City,Jul,12.78,summer-peak,12%-15%,4
Minneapolis -> New York City,Jun,13.53,summer-peak,12%-15%,4
Minneapolis -> New York City,Mar,3.01,summer-peak,< 4%,0
Minneapolis -> New York City,May,13.53,summer-peak,12%-15%,4
Minneapolis -> New York City,Nov,5.26,summer-peak,4%-6%,1
Minneapolis -> New York City,Oct,15.79,summer-peak,> 15%,5
Minneapolis -> New York City,Sep,12.03,summer-peak,12%-15%,4
Minneapolis -> Seattle,Apr,7.58,summer-peak,6%-9%,2
Minneapolis -> Seattle,Aug,12.09,summer-peak,12%-15%,4
Minneapolis -> Seattle,Dec,6.32,summer-peak,6%-9%,2
Minneapolis -> Seattle,Feb,6.5,summer-peak,6%-9%,2
Minneapolis -> Seattle,Jan,5.6,summer-peak,4%-6%,1
Minneapolis -> Seattle,Jul,9.03,summer-peak,9%-12%,3
Minneapolis -> Seattle,Jun,10.11,summer-peak,9%-12%,3
Minneapolis -> Seattle,Mar,5.42,summer-peak,4%-6%,1
Minneapolis -> Seattle,May,8.48,summer-peak,6%-9%,2
Minneapolis -> Seattle,Nov,8.12,summer-peak,6%-9%,2
Minneapolis -> Seattle,Oct,9.03,summer-peak,9%-12%,3
Minneapolis -> Seattle,Sep,11.73,summer-peak,9%-12%,3
Nashville -> Boston,Apr,0.0,summer-peak,< 4%,0
Nashville -> Boston,Aug,20.59,summer-peak,> 15%,5
Nashville -> Boston,Dec,5.88,summer-peak,4%-6%,1
Nashville -> Boston,Feb,0.0,summer-peak,< 4%,0
Nashville -> Boston,Jan,2.94,summer-peak,< 4%,0
Nashville -> Boston,Jul,14.71,summer-peak,12%-15%,4
Nashville -> Boston,Jun,20.59,summer-peak,> 15%,5
Nashville -> Boston,Mar,0.0,summer-peak,< 4%,0
Nashville -> Boston,May,8.82,summer-peak,6%-9%,2
Nashville -> Boston,Nov,2.94,summer-peak,< 4%,0
Nashville -> Boston,Oct,14.71,summer-peak,12%-15%,4
Nashville -> Boston,Sep,8.82,summer-peak,6%-9%,2
Nashville -> Seattle,Apr,6.19,summer-peak,6%-9%,2
Nashville -> Seattle,Aug,9.62,summer-peak,9%-12%,3
Nashville -> Seattle,Dec,8.25,summer-peak,6%-9%,2
Nashville -> Seattle,Feb,5.84,summer-peak,4%-6%,1
Nashville -> Seattle,Jan,4.81,summer-peak,4%-6%,1
Nashville -> Seattle,Jul,11.0,summer-peak,9%-12%,3
Nashville -> Seattle,Jun,11.68,summer-peak,9%-12%,3
Nashville -> Seattle,Mar,6.87,summer-peak,6%-9%,2
Nashville -> Seattle,May,14.78,summer-peak,12%-15%,4
Nashville -> Seattle,Nov,6.19,summer-peak,6%-9%,2
Nashville -> Seattle,Oct,7.56,summer-peak,6%-9%,2
Nashville -> Seattle,Sep,7.22,summer-peak,6%-9%,2
New York City -> Chicago,Apr,0.0,summer-peak,< 4%,0
New York City -> Chicago,Aug,6.45,summer-peak,6%-9%,2
New York City -> Chicago,Dec,9.68,summer-peak,9%-12%,3
New York City -> Chicago,Feb,6.45,summer-peak,6%-9%,2
New York City -> Chicago,Jan,6.45,summer-peak,6%-9%,2
New York City -> Chicago,Jul,16.13,summer-peak,> 15%,5
New York City -> Chicago,Jun,12.9,summer-peak,12%-15%,4
New York City -> Chicago,Mar,0.0,summer-peak,< 4%,0
New York City -> Chicago,May,29.03,summer-peak,> 15%,5
New York City -> Chicago,Nov,0.0,summer-peak,< 4%,0
New York City -> Chicago,Oct,0.0,summer-peak,< 4%,0
New York City -> Chicago,Sep,12.9,summer-peak,12%-15%,4
New York City -> Seattle,Apr,5.11,summer-peak,4%-6%,1
New York City -> Seattle,Aug,8.59,summer-peak,6%-9%,2
