corridor,month,seasonality_index,cluster_label,slab,intensity
San Antonio -> Nashville,Dec,1.02,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Jan,0.3,multi-peak-directional,< 0.5x,0
San Antonio -> New York City,Feb,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Mar,0.75,multi-peak-directional,0.7x-1.0x,2
San Antonio -> New York City,Apr,1.35,multi-peak-directional,1.3x-1.6x,4
San Antonio -> New York City,May,1.35,multi-peak-directional,1.3x-1.6x,4
San Antonio -> New York City,Jun,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Jul,0.3,multi-peak-directional,< 0.5x,0
San Antonio -> New York City,Aug,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Sep,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Oct,1.5,multi-peak-directional,1.3x-1.6x,4
San Antonio -> New York City,Nov,1.35,multi-peak-directional,1.3x-1.6x,4
San Antonio -> New York City,Dec,0.9,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,Jan,1.16,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Philadelphia,Feb,0.77,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,Mar,0.39,multi-peak-directional,< 0.5x,0
San Antonio -> Philadelphia,Apr,1.94,multi-peak-directional,>= 1.6x,5
San Antonio -> Philadelphia,May,0.77,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,Jun,0.77,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,Jul,1.55,multi-peak-directional,1.3x-1.6x,4
San Antonio -> Philadelphia,Aug,0.77,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,Sep,1.16,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Philadelphia,Oct,1.16,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Philadelphia,Nov,1.16,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Philadelphia,Dec,0.39,multi-peak-directional,< 0.5x,0
San Antonio -> St. Louis,Jan,1.07,multi-peak-directional,1.0x-1.3x,3
San Antonio -> St. Louis,Feb,0.57,multi-peak-directional,0.5x-0.7x,1
San Antonio -> St. Louis,Mar,1.07,multi-peak-directional,1.0x-1.3x,3
San Antonio -> St. Louis,Apr,1.29,multi-peak-directional,1.0x-1.3x,3
San Antonio -> St. Louis,May,0.79,multi-peak-directional,0.7x-1.0x,2
San Antonio -> St. Louis,Jun,0.86,multi-peak-directional,0.7x-1.0x,2
San Antonio -> St. Louis,Jul,1.0,multi-peak-directional,1.0x-1.3x,3
San Antonio -> St. Louis,Aug,0.93,multi-peak-directional,0.7x-1.0x,2
San Antonio -> St. Louis,Sep,0.57,multi-peak-directional,0.5x-0.7x,1
San Antonio -> St. Louis,Oct,1.64,multi-peak-directional,>= 1.6x,5
San Antonio -> St. Louis,Nov,0.71,multi-peak-directional,0.7x-1.0x,2
San Antonio -> St. Louis,Dec,1.5,multi-peak-directional,1.3x-1.6x,4
Seattle -> LA Basin,Jan,0.88,multi-peak-directional,0.7x-1.0x,2
Seattle -> LA Basin,Feb,0.86,multi-peak-directional,0.7x-1.0x,2
Seattle -> LA Basin,Mar,1.12,multi-peak-directional,1.0x-1.3x,3
Seattle -> LA Basin,Apr,0.8,multi-peak-directional,0.7x-1.0x,2
Seattle -> LA Basin,May,0.88,multi-peak-directional,0.7x-1.0x,2
Seattle -> LA Basin,Jun,1.09,multi-peak-directional,1.0x-1.3x,3
Seattle -> LA Basin,Jul,1.14,multi-peak-directional,1.0x-1.3x,3
Seattle -> LA Basin,Aug,1.12,multi-peak-directional,1.0x-1.3x,3
Seattle -> LA Basin,Sep,1.04,multi-peak-directional,1.0x-1.3x,3
Seattle -> LA Basin,Oct,1.12,multi-peak-directional,1.0x-1.3x,3
Seattle -> LA Basin,Nov,0.95,multi-peak-directional,0.7x-1.0x,2
Seattle -> LA Basin,Dec,1.0,multi-peak-directional,1.0x-1.3x,3
Seattle -> Phoenix Valley,Jan,1.14,multi-peak-directional,1.0x-1.3x,3
Seattle -> Phoenix Valley,Feb,0.76,multi-peak-directional,0.7x-1.0x,2
Seattle -> Phoenix Valley,Mar,0.84,multi-peak-directional,0.7x-1.0x,2
Seattle -> Phoenix Valley,Apr,1.14,multi-peak-directional,1.0x-1.3x,3
Seattle -> Phoenix Valley,May,0.84,multi-peak-directional,0.7x-1.0x,2
Seattle -> Phoenix Valley,Jun,1.22,multi-peak-directional,1.0x-1.3x,3
Seattle -> Phoenix Valley,Jul,0.87,multi-peak-directional,0.7x-1.0x,2
Seattle -> Phoenix Valley,Aug,1.03,multi-peak-directional,1.0x-1.3x,3
Seattle -> Phoenix Valley,Sep,0.95,multi-peak-directional,0.7x-1.0x,2
Seattle -> Phoenix Valley,Oct,1.14,multi-peak-directional,1.0x-1.3x,3
Seattle -> Phoenix Valley,Nov,0.99,multi-peak-directional,0.7x-1.0x,2
Seattle -> Phoenix Valley,Dec,1.1,multi-peak-directional,1.0x-1.3x,3
South Florida -> Denver,Jan,0.85,multi-peak-directional,0.7x-1.0x,2
South Florida -> Denver,Feb,0.85,multi-peak-directional,0.7x-1.0x,2
South Florida -> Denver,Mar,1.7,multi-peak-directional,>= 1.6x,5
South Florida -> Denver,Apr,0.73,multi-peak-directional,0.7x-1.0x,2
South Florida -> Denver,May,0.97,multi-peak-directional,0.7x-1.0x,2
South Florida -> Denver,Jun,0.97,multi-peak-directional,0.7x-1.0x,2
South Florida -> Denver,Jul,1.33,multi-peak-directional,1.3x-1.6x,4
South Florida -> Denver,Aug,1.33,multi-peak-directional,1.3x-1.6x,4
South Florida -> Denver,Sep,0.61,multi-peak-directional,0.5x-0.7x,1
South Florida -> Denver,Oct,0.73,multi-peak-directional,0.7x-1.0x,2
South Florida -> Denver,Nov,0.61,multi-peak-directional,0.5x-0.7x,1
South Florida -> Denver,Dec,1.33,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Atlanta,Jan,0.57,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Atlanta,Feb,0.91,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Atlanta,Mar,0.45,multi-peak-directional,< 0.5x,0
St. Louis -> Atlanta,Apr,2.38,multi-peak-directional,>= 1.6x,5
St. Louis -> Atlanta,May,1.47,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Atlanta,Jun,0.45,multi-peak-directional,< 0.5x,0
St. Louis -> Atlanta,Jul,1.13,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Atlanta,Aug,1.7,multi-peak-directional,>= 1.6x,5
St. Louis -> Atlanta,Sep,0.79,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Atlanta,Oct,0.57,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Atlanta,Nov,0.91,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Atlanta,Dec,0.68,multi-peak-directional,0.5x-0.7x,1
St. Louis -> DMV,Jan,0.95,multi-peak-directional,0.7x-1.0x,2
St. Louis -> DMV,Feb,0.57,multi-peak-directional,0.5x-0.7x,1
St. Louis -> DMV,Mar,1.4,multi-peak-directional,1.3x-1.6x,4
St. Louis -> DMV,Apr,0.89,multi-peak-directional,0.7x-1.0x,2
St. Louis -> DMV,May,1.4,multi-peak-directional,1.3x-1.6x,4
St. Louis -> DMV,Jun,0.89,multi-peak-directional,0.7x-1.0x,2
St. Louis -> DMV,Jul,0.51,multi-peak-directional,0.5x-0.7x,1
St. Louis -> DMV,Aug,0.76,multi-peak-directional,0.7x-1.0x,2
St. Louis -> DMV,Sep,1.14,multi-peak-directional,1.0x-1.3x,3
St. Louis -> DMV,Oct,1.46,multi-peak-directional,1.3x-1.6x,4
St. Louis -> DMV,Nov,1.08,multi-peak-directional,1.0x-1.3x,3
St. Louis -> DMV,Dec,0.95,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Denver,Jan,0.94,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Denver,Feb,1.04,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Denver,Mar,1.2,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Denver,Apr,0.67,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Denver,May,0.86,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Denver,Jun,0.99,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Denver,Jul,1.36,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Denver,Aug,1.29,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Denver,Sep,1.05,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Denver,Oct,0.81,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Denver,Nov,0.64,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Denver,Dec,1.16,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,Jan,0.79,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Feb,1.05,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,Mar,0.88,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Apr,1.17,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,May,0.92,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Jun,0.92,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Jul,0.59,multi-peak-directional,0.5x-0.7x,1
St. Louis -> LA Basin,Aug,0.71,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Sep,1.46,multi-peak-directional,1.3x-1.6x,4
St. Louis -> LA Basin,Oct,1.67,multi-peak-directional,>= 1.6x,5
St. Louis -> LA Basin,Nov,1.25,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,Dec,0.59,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Minneapolis,Jan,1.89,multi-peak-directional,>= 1.6x,5
St. Louis -> Minneapolis,Feb,0.44,multi-peak-directional,< 0.5x,0
St. Louis -> Minneapolis,Mar,0.78,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Minneapolis,Apr,0.78,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Minneapolis,May,0.56,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Minneapolis,Jun,0.89,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Minneapolis,Jul,1.22,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Minneapolis,Aug,0.78,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Minneapolis,Sep,0.67,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Minneapolis,Oct,1.56,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Minneapolis,Nov,1.0,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Minneapolis,Dec,1.44,multi-peak-directional,1.3x-1.6x,4
St. Louis -> North Florida,Jan,0.75,multi-peak-directional,0.7x-1.0x,2
St. Louis -> North Florida,Feb,0.83,multi-peak-directional,0.7x-1.0x,2
St. Louis -> North Florida,Mar,1.23,multi-peak-directional,1.0x-1.3x,3
St. Louis -> North Florida,Apr,1.39,multi-peak-directional,1.3x-1.6x,4
St. Louis -> North Florida,May,0.83,multi-peak-directional,0.7x-1.0x,2
St. Louis -> North Florida,Jun,1.19,multi-peak-directional,1.0x-1.3x,3
St. Louis -> North Florida,Jul,0.75,multi-peak-directional,0.7x-1.0x,2
St. Louis -> North Florida,Aug,0.6,multi-peak-directional,0.5x-0.7x,1
St. Louis -> North Florida,Sep,0.83,multi-peak-directional,0.7x-1.0x,2
St. Louis -> North Florida,Oct,1.07,multi-peak-directional,1.0x-1.3x,3
St. Louis -> North Florida,Nov,1.23,multi-peak-directional,1.0x-1.3x,3
St. Louis -> North Florida,Dec,1.27,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Philadelphia,Jan,0.4,multi-peak-directional,< 0.5x,0
St. Louis -> Philadelphia,Feb,1.19,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Philadelphia,Mar,1.19,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Philadelphia,Apr,0.79,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Philadelphia,May,2.11,multi-peak-directional,>= 1.6x,5
St. Louis -> Philadelphia,Jun,0.79,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Philadelphia,Jul,0.4,multi-peak-directional,< 0.5x,0
St. Louis -> Philadelphia,Aug,1.05,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Philadelphia,Sep,1.32,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Philadelphia,Oct,1.98,multi-peak-directional,>= 1.6x,5
St. Louis -> Philadelphia,Nov,0.26,multi-peak-directional,< 0.5x,0
St. Louis -> Philadelphia,Dec,0.53,multi-peak-directional,0.5x-0.7x,1
Atlanta -> Detroit,Jan,0.52,summer-peak,0.5x-0.7x,1
Atlanta -> Detroit,Feb,0.65,summer-peak,0.5x-0.7x,1
Atlanta -> Detroit,Mar,0.77,summer-peak,0.7x-1.0x,2
Atlanta -> Detroit,Apr,0.52,summer-peak,0.5x-0.7x,1
Atlanta -> Detroit,May,0.65,summer-peak,0.5x-0.7x,1
Atlanta -> Detroit,Jun,0.9,summer-peak,0.7x-1.0x,2
Atlanta -> Detroit,Jul,1.81,summer-peak,>= 1.6x,5
Atlanta -> Detroit,Aug,1.42,summer-peak,1.3x-1.6x,4
Atlanta -> Detroit,Sep,1.81,summer-peak,>= 1.6x,5
Atlanta -> Detroit,Oct,1.55,summer-peak,1.3x-1.6x,4
Atlanta -> Detroit,Nov,1.03,summer-peak,1.0x-1.3x,3
Atlanta -> Detroit,Dec,0.39,summer-peak,< 0.5x,0
Atlanta -> Phoenix Valley,Jan,1.76,summer-peak,>= 1.6x,5
Atlanta -> Phoenix Valley,Feb,0.35,summer-peak,< 0.5x,0
Atlanta -> Phoenix Valley,Mar,0.35,summer-peak,< 0.5x,0
Atlanta -> Phoenix Valley,Apr,1.41,summer-peak,1.3x-1.6x,4
Atlanta -> Phoenix Valley,May,1.06,summer-peak,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Jun,0.35,summer-peak,< 0.5x,0
Atlanta -> Phoenix Valley,Jul,2.82,summer-peak,>= 1.6x,5
Atlanta -> Phoenix Valley,Aug,0.0,summer-peak,< 0.5x,0
Atlanta -> Phoenix Valley,Sep,1.06,summer-peak,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Oct,1.06,summer-peak,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Nov,1.06,summer-peak,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Dec,0.71,summer-peak,0.7x-1.0x,2
Bay Area -> Denver,Jan,1.05,summer-peak,1.0x-1.3x,3
Bay Area -> Denver,Feb,1.01,summer-peak,1.0x-1.3x,3
Bay Area -> Denver,Mar,0.94,summer-peak,0.7x-1.0x,2
Bay Area -> Denver,Apr,0.58,summer-peak,0.5x-0.7x,1
Bay Area -> Denver,May,0.84,summer-peak,0.7x-1.0x,2
Bay Area -> Denver,Jun,1.02,summer-peak,1.0x-1.3x,3
Bay Area -> Denver,Jul,1.39,summer-peak,1.3x-1.6x,4
Bay Area -> Denver,Aug,1.35,summer-peak,1.3x-1.6x,4
Bay Area -> Denver,Sep,1.23,summer-peak,1.0x-1.3x,3
Bay Area -> Denver,Oct,1.09,summer-peak,1.0x-1.3x,3
Bay Area -> Denver,Nov,0.58,summer-peak,0.5x-0.7x,1
Bay Area -> Denver,Dec,0.91,summer-peak,0.7x-1.0x,2
Boston -> DMV,Jan,1.03,summer-peak,1.0x-1.3x,3
Boston -> DMV,Feb,0.76,summer-peak,0.7x-1.0x,2
Boston -> DMV,Mar,0.07,summer-peak,< 0.5x,0
Boston -> DMV,Apr,0.69,summer-peak,0.5x-0.7x,1
Boston -> DMV,May,0.9,summer-peak,0.7x-1.0x,2
Boston -> DMV,Jun,1.1,summer-peak,1.0x-1.3x,3
Boston -> DMV,Jul,1.86,summer-peak,>= 1.6x,5
Boston -> DMV,Aug,1.38,summer-peak,1.3x-1.6x,4
Boston -> DMV,Sep,1.38,summer-peak,1.3x-1.6x,4
Boston -> DMV,Oct,1.1,summer-peak,1.0x-1.3x,3
Boston -> DMV,Nov,0.9,summer-peak,0.7x-1.0x,2
Boston -> DMV,Dec,0.83,summer-peak,0.7x-1.0x,2
Boston -> Detroit,Jan,0.62,summer-peak,0.5x-0.7x,1
Boston -> Detroit,Feb,0.76,summer-peak,0.7x-1.0x,2
Boston -> Detroit,Mar,0.47,summer-peak,< 0.5x,0
Boston -> Detroit,Apr,0.73,summer-peak,0.7x-1.0x,2
Boston -> Detroit,May,0.94,summer-peak,0.7x-1.0x,2
Boston -> Detroit,Jun,1.2,summer-peak,1.0x-1.3x,3
Boston -> Detroit,Jul,1.6,summer-peak,>= 1.6x,5
Boston -> Detroit,Aug,1.78,summer-peak,>= 1.6x,5
Boston -> Detroit,Sep,1.34,summer-peak,1.3x-1.6x,4
Boston -> Detroit,Oct,1.2,summer-peak,1.0x-1.3x,3
Boston -> Detroit,Nov,0.8,summer-peak,0.7x-1.0x,2
Boston -> Detroit,Dec,0.58,summer-peak,0.5x-0.7x,1
Boston -> Minneapolis,Jan,0.99,summer-peak,0.7x-1.0x,2
Boston -> Minneapolis,Feb,0.45,summer-peak,< 0.5x,0
Boston -> Minneapolis,Mar,0.54,summer-peak,0.5x-0.7x,1
Boston -> Minneapolis,Apr,0.63,summer-peak,0.5x-0.7x,1
Boston -> Minneapolis,May,1.26,summer-peak,1.0x-1.3x,3
Boston -> Minneapolis,Jun,1.71,summer-peak,>= 1.6x,5
Boston -> Minneapolis,Jul,1.53,summer-peak,1.3x-1.6x,4
Boston -> Minneapolis,Aug,1.62,summer-peak,>= 1.6x,5
Boston -> Minneapolis,Sep,1.53,summer-peak,1.3x-1.6x,4
Boston -> Minneapolis,Oct,0.81,summer-peak,0.7x-1.0x,2
Boston -> Minneapolis,Nov,0.27,summer-peak,< 0.5x,0
Boston -> Minneapolis,Dec,0.63,summer-peak,0.5x-0.7x,1
Boston -> Nashville,Jan,0.35,summer-peak,< 0.5x,0
Boston -> Nashville,Feb,0.7,summer-peak,0.7x-1.0x,2
Boston -> Nashville,Mar,0.52,summer-peak,0.5x-0.7x,1
Boston -> Nashville,Apr,0.58,summer-peak,0.5x-0.7x,1
Boston -> Nashville,May,1.04,summer-peak,1.0x-1.3x,3
Boston -> Nashville,Jun,1.33,summer-peak,1.3x-1.6x,4
Boston -> Nashville,Jul,1.8,summer-peak,>= 1.6x,5
Boston -> Nashville,Aug,1.28,summer-peak,1.0x-1.3x,3
Boston -> Nashville,Sep,1.57,summer-peak,1.3x-1.6x,4
Boston -> Nashville,Oct,1.22,summer-peak,1.0x-1.3x,3
Boston -> Nashville,Nov,1.28,summer-peak,1.0x-1.3x,3
Boston -> Nashville,Dec,0.35,summer-peak,< 0.5x,0
Boston -> Pittsburgh,Jan,0.53,summer-peak,0.5x-0.7x,1
Boston -> Pittsburgh,Feb,0.53,summer-peak,0.5x-0.7x,1
Boston -> Pittsburgh,Mar,0.44,summer-peak,< 0.5x,0
Boston -> Pittsburgh,Apr,0.53,summer-peak,0.5x-0.7x,1
Boston -> Pittsburgh,May,1.16,summer-peak,1.0x-1.3x,3
Boston -> Pittsburgh,Jun,1.16,summer-peak,1.0x-1.3x,3
Boston -> Pittsburgh,Jul,1.69,summer-peak,>= 1.6x,5
Boston -> Pittsburgh,Aug,1.6,summer-peak,>= 1.6x,5
Boston -> Pittsburgh,Sep,1.69,summer-peak,>= 1.6x,5
Boston -> Pittsburgh,Oct,0.89,summer-peak,0.7x-1.0x,2
Boston -> Pittsburgh,Nov,1.16,summer-peak,1.0x-1.3x,3
Boston -> Pittsburgh,Dec,0.62,summer-peak,0.5x-0.7x,1
Charlotte -> Boston,Jan,0.52,summer-peak,0.5x-0.7x,1
Charlotte -> Boston,Feb,0.46,summer-peak,< 0.5x,0
Charlotte -> Boston,Mar,0.55,summer-peak,0.5x-0.7x,1
Charlotte -> Boston,Apr,0.71,summer-peak,0.7x-1.0x,2
Charlotte -> Boston,May,1.29,summer-peak,1.0x-1.3x,3
Charlotte -> Boston,Jun,1.54,summer-peak,1.3x-1.6x,4
Charlotte -> Boston,Jul,1.69,summer-peak,>= 1.6x,5
Charlotte -> Boston,Aug,1.48,summer-peak,1.3x-1.6x,4
Charlotte -> Boston,Sep,1.02,summer-peak,1.0x-1.3x,3
Charlotte -> Boston,Oct,1.57,summer-peak,1.3x-1.6x,4
Charlotte -> Boston,Nov,0.58,summer-peak,0.5x-0.7x,1
Charlotte -> Boston,Dec,0.58,summer-peak,0.5x-0.7x,1
Charlotte -> Denver,Jan,0.66,summer-peak,0.5x-0.7x,1
Charlotte -> Denver,Feb,0.66,summer-peak,0.5x-0.7x,1
Charlotte -> Denver,Mar,0.82,summer-peak,0.7x-1.0x,2
Charlotte -> Denver,Apr,0.82,summer-peak,0.7x-1.0x,2
Charlotte -> Denver,May,1.32,summer-peak,1.3x-1.6x,4
Charlotte -> Denver,Jun,1.15,summer-peak,1.0x-1.3x,3
Charlotte -> Denver,Jul,1.48,summer-peak,1.3x-1.6x,4
Charlotte -> Denver,Aug,1.15,summer-peak,1.0x-1.3x,3
Charlotte -> Denver,Sep,1.97,summer-peak,>= 1.6x,5
Charlotte -> Denver,Oct,0.99,summer-peak,0.7x-1.0x,2
Charlotte -> Denver,Nov,0.16,summer-peak,< 0.5x,0
Charlotte -> Denver,Dec,0.82,summer-peak,0.7x-1.0x,2
Chicago -> Minneapolis,Jan,0.8,summer-peak,0.7x-1.0x,2
Chicago -> Minneapolis,Feb,0.91,summer-peak,0.7x-1.0x,2
Chicago -> Minneapolis,Mar,0.34,summer-peak,< 0.5x,0
Chicago -> Minneapolis,Apr,0.57,summer-peak,0.5x-0.7x,1
Chicago -> Minneapolis,May,1.37,summer-peak,1.3x-1.6x,4
Chicago -> Minneapolis,Jun,1.03,summer-peak,1.0x-1.3x,3
Chicago -> Minneapolis,Jul,1.49,summer-peak,1.3x-1.6x,4
Chicago -> Minneapolis,Aug,1.49,summer-peak,1.3x-1.6x,4
Chicago -> Minneapolis,Sep,0.91,summer-peak,0.7x-1.0x,2
Chicago -> Minneapolis,Oct,1.37,summer-peak,1.3x-1.6x,4
Chicago -> Minneapolis,Nov,0.91,summer-peak,0.7x-1.0x,2
Chicago -> Minneapolis,Dec,0.8,summer-peak,0.7x-1.0x,2
DMV -> Detroit,Jan,0.27,summer-peak,< 0.5x,0
DMV -> Detroit,Feb,0.8,summer-peak,0.7x-1.0x,2
DMV -> Detroit,Mar,0.27,summer-peak,< 0.5x,0
DMV -> Detroit,Apr,1.07,summer-peak,1.0x-1.3x,3
DMV -> Detroit,May,1.07,summer-peak,1.0x-1.3x,3
DMV -> Detroit,Jun,0.8,summer-peak,0.7x-1.0x,2
DMV -> Detroit,Jul,4.0,summer-peak,>= 1.6x,5
DMV -> Detroit,Aug,0.27,summer-peak,< 0.5x,0
DMV -> Detroit,Sep,0.53,summer-peak,0.5x-0.7x,1
DMV -> Detroit,Oct,1.07,summer-peak,1.0x-1.3x,3
DMV -> Detroit,Nov,1.33,summer-peak,1.3x-1.6x,4
DMV -> Detroit,Dec,0.53,summer-peak,0.5x-0.7x,1
Dallas -> Detroit,Jan,0.93,summer-peak,0.7x-1.0x,2
Dallas -> Detroit,Feb,0.67,summer-peak,0.5x-0.7x,1
Dallas -> Detroit,Mar,0.4,summer-peak,< 0.5x,0
Dallas -> Detroit,Apr,1.07,summer-peak,1.0x-1.3x,3
Dallas -> Detroit,May,1.0,summer-peak,1.0x-1.3x,3
Dallas -> Detroit,Jun,1.47,summer-peak,1.3x-1.6x,4
Dallas -> Detroit,Jul,1.4,summer-peak,1.3x-1.6x,4
Dallas -> Detroit,Aug,1.13,summer-peak,1.0x-1.3x,3
Dallas -> Detroit,Sep,1.13,summer-peak,1.0x-1.3x,3
Dallas -> Detroit,Oct,1.13,summer-peak,1.0x-1.3x,3
Dallas -> Detroit,Nov,0.87,summer-peak,0.7x-1.0x,2
Dallas -> Detroit,Dec,0.8,summer-peak,0.7x-1.0x,2
Dallas -> Houston,Jan,0.0,summer-peak,< 0.5x,0
Dallas -> Houston,Feb,0.73,summer-peak,0.7x-1.0x,2
Dallas -> Houston,Mar,0.98,summer-peak,0.7x-1.0x,2
Dallas -> Houston,Apr,0.73,summer-peak,0.7x-1.0x,2
Dallas -> Houston,May,1.71,summer-peak,>= 1.6x,5
Dallas -> Houston,Jun,1.22,summer-peak,1.0x-1.3x,3
Dallas -> Houston,Jul,2.45,summer-peak,>= 1.6x,5
Dallas -> Houston,Aug,0.24,summer-peak,< 0.5x,0
Dallas -> Houston,Sep,0.98,summer-peak,0.7x-1.0x,2
Dallas -> Houston,Oct,0.24,summer-peak,< 0.5x,0
Dallas -> Houston,Nov,1.22,summer-peak,1.0x-1.3x,3
Dallas -> Houston,Dec,1.47,summer-peak,1.3x-1.6x,4
Dallas -> Nashville,Jan,0.48,summer-peak,< 0.5x,0
Dallas -> Nashville,Feb,0.3,summer-peak,< 0.5x,0
Dallas -> Nashville,Mar,0.48,summer-peak,< 0.5x,0
Dallas -> Nashville,Apr,0.96,summer-peak,0.7x-1.0x,2
Dallas -> Nashville,May,1.63,summer-peak,>= 1.6x,5
Dallas -> Nashville,Jun,1.09,summer-peak,1.0x-1.3x,3
Dallas -> Nashville,Jul,1.63,summer-peak,>= 1.6x,5
Dallas -> Nashville,Aug,1.21,summer-peak,1.0x-1.3x,3
Dallas -> Nashville,Sep,1.39,summer-peak,1.3x-1.6x,4
Dallas -> Nashville,Oct,1.09,summer-peak,1.0x-1.3x,3
Dallas -> Nashville,Nov,0.96,summer-peak,0.7x-1.0x,2
Dallas -> Nashville,Dec,0.78,summer-peak,0.7x-1.0x,2
Dallas -> Seattle,Jan,0.58,summer-peak,0.5x-0.7x,1
Dallas -> Seattle,Feb,1.25,summer-peak,1.0x-1.3x,3
Dallas -> Seattle,Mar,0.83,summer-peak,0.7x-1.0x,2
Dallas -> Seattle,Apr,1.08,summer-peak,1.0x-1.3x,3
Dallas -> Seattle,May,0.58,summer-peak,0.5x-0.7x,1
Dallas -> Seattle,Jun,1.33,summer-peak,1.3x-1.6x,4
Dallas -> Seattle,Jul,1.5,summer-peak,1.3x-1.6x,4
Dallas -> Seattle,Aug,1.25,summer-peak,1.0x-1.3x,3
Dallas -> Seattle,Sep,1.33,summer-peak,1.3x-1.6x,4
Dallas -> Seattle,Oct,0.83,summer-peak,0.7x-1.0x,2
Dallas -> Seattle,Nov,0.67,summer-peak,0.5x-0.7x,1
Dallas -> Seattle,Dec,0.75,summer-peak,0.7x-1.0x,2
Denver -> Boston,Jan,1.15,summer-peak,1.0x-1.3x,3
Denver -> Boston,Feb,0.23,summer-peak,< 0.5x,0
Denver -> Boston,Mar,0.69,summer-peak,0.5x-0.7x,1
Denver -> Boston,Apr,0.46,summer-peak,< 0.5x,0
Denver -> Boston,May,0.92,summer-peak,0.7x-1.0x,2
Denver -> Boston,Jun,1.38,summer-peak,1.3x-1.6x,4
Denver -> Boston,Jul,3.0,summer-peak,>= 1.6x,5
Denver -> Boston,Aug,0.92,summer-peak,0.7x-1.0x,2
Denver -> Boston,Sep,0.46,summer-peak,< 0.5x,0
Denver -> Boston,Oct,1.15,summer-peak,1.0x-1.3x,3
Denver -> Boston,Nov,1.15,summer-peak,1.0x-1.3x,3
Denver -> Boston,Dec,0.46,summer-peak,< 0.5x,0
Denver -> Dallas,Jan,0.99,summer-peak,0.7x-1.0x,2
Denver -> Dallas,Feb,0.95,summer-peak,0.7x-1.0x,2
